emotion,avg_ear,avg_yaw,avg_pitch,avg_roll,left_gaze_ratio,right_gaze_ratio,center_gaze_ratio,cognitive_load,deception_risk,blink_rate,gaze_stability,movement_score,Unnamed: 13,emotion_score,stress_score
sad,0.2488939880589517,0.8292239099684925,-0.100664667,-0.047747786,0.0,0,1.0,MEDIUM,LOW,30.022120238820968,1.0,1.719408863856537,,0.5,0.5
sad,0.2831502470907339,0.3914741980612495,-0.033250037,-0.052675299,0.0,0,1.0,MEDIUM,LOW,29.336995058185323,1.0,0.9858479851366276,,0.5,0.5
sad,0.2376508273963384,0.9023586206981938,0.038238951,-0.053437316,0.0,0,1.0,MEDIUM,LOW,30.24698345207323,1.0,1.437754658968756,,0.5,0.5
sad,0.2632919684260899,0.4237104198616033,-0.535927549,-0.079940395,0.0,0,1.0,MEDIUM,LOW,29.73416063,1.0,1.382929303752546,,0.5,0.5
angry,0.315948832028938,1.0836521239369217,-0.635169718,-0.11180249,0.0,0,1.0,MEDIUM,LOW,28.68102335942124,1.0,2.0703574268092435,,0.5,0.5
angry,0.3136518379796801,0.7265460633660223,-0.611187274,-0.079465587,0.0,0,1.0,MEDIUM,LOW,28.726963240406395,1.0,2.412770485041362,,0.5,0.5
angry,0.3089533041932529,0.6091720469294585,0.5401346493617887,-0.12105199,0.0,0,1.0,MEDIUM,LOW,28.82093391613494,1.0,1.359729045038249,,0.5,0.5
angry,0.3035939598497758,0.6289501235763638,-0.015728639,-0.106639019,0.0,0,1.0,MEDIUM,LOW,28.92812080300448,1.0,1.013861128705219,,0.5,0.5
angry,0.3343285844557684,0.559996469,-0.352419905,-0.089625403,0.0,0,1.0,MEDIUM,LOW,28.313428310884632,1.0,1.561054777563273,,0.5,0.5
angry,0.3278719133487034,0.8531209847419002,-0.297459045,-0.105666215,0.0,0,1.0,MEDIUM,LOW,28.442561733025933,1.0,1.499498219851801,,0.5,0.5
angry,0.329891734,0.5516003797428628,-0.528291618,-0.111201361,0.0,0,1.0,MEDIUM,LOW,28.40216532243896,1.0,1.4148933301960602,,0.5,0.5
angry,0.3172843296407824,1.0833399273004398,-0.732784112,-0.097513889,0.0,0,1.0,MEDIUM,LOW,28.654313407184357,1.0,1.984318600810373,,0.5,0.5
fearful,0.3543882845687758,1.3502535831241869,0.3003493549114919,-0.109728161,0.0,0,1.0,LOW,LOW,27.912234308624484,1.0,1.9994041572233316,,0.5,0.5
fearful,0.3266240599142748,-0.035570832,0.095191807,-0.084752828,0.0,0,1.0,LOW,LOW,28.4675188,1.0,1.331322833,,0.5,0.5
fearful,0.3397003824596864,0.4815396054047051,1.017753241011031,-0.119821653,0.0,0,1.0,LOW,LOW,28.20599235080627,1.0,1.6558077513191052,,0.5,0.5
fearful,0.3174091657418076,0.2706882375959341,0.8887327078708319,-0.118894394,0.0,0,1.0,LOW,LOW,28.651816685163848,1.0,1.3607328012038544,,0.5,0.5
fearful,0.1163899919452455,1.756779053983891,-1.079205344,-0.028491226,0.0,0,1.0,LOW,LOW,32.67220016109509,1.0,2.9972281620548857,,0.5,0.5
fearful,0.2986403189247674,1.1507282857092018,1.5165252775645708,-0.09083928,0.0,0,1.0,LOW,LOW,29.02719362150465,1.0,2.7580928428433285,,0.5,0.5
fearful,0.3427318995569488,1.7792969509629997,1.2646500761386763,-0.104457434,0.0,0,1.0,LOW,LOW,28.145362008861024,1.0,3.148404461304334,,0.5,0.5
fearful,0.3303030542715942,1.3642862319016027,-0.046854279,-0.086625346,0.0,0,1.0,LOW,LOW,28.39393891456812,1.0,2.1164416231580465,,0.5,0.5
disgust,0.2128221416556973,-0.613662122,0.9214384900522536,-0.099117796,0.0,0,1.0,LOW,LOW,30.743557166886053,1.0,1.6342184075214017,,0.5,0.5
disgust,0.2904057700883519,3.434211138872062,0.6461801381620743,-0.150046628,0.0,0,1.0,LOW,LOW,29.19188459823296,1.0,4.230437905,,0.5,0.5
disgust,0.2663962151857441,5.689900335600616,2.720188982,-0.17726676,0.0,0,1.0,MEDIUM,LOW,29.67207569628512,1.0,8.587356077880202,,0.5,0.5
disgust,0.2485703579543173,-3.741461414,0.7762193219677065,-0.119878464,0.0,0,1.0,LOW,LOW,30.028592840913653,1.0,4.637559200280691,,0.5,0.5
disgust,0.2350286578344802,-3.841943945,0.064645304,-0.126464521,0.0,0,1.0,LOW,LOW,30.2994268433104,1.0,4.506136833,,0.5,0.5
disgust,0.2605870170461143,-3.623785422,0.08916998,-0.103054907,0.0,0,1.0,LOW,LOW,29.78825965907771,1.0,4.606805991146816,,0.5,0.5
disgust,0.287952867,-2.190421523,-0.643447932,-0.095146054,0.0,0,1.0,LOW,LOW,29.24094265335596,1.0,2.997785504813388,,0.5,0.5
disgust,0.2270507679656171,-3.944295701,0.3653092228862168,-0.132255911,0.0,0,1.0,LOW,LOW,30.45898464068766,1.0,4.651019400371131,,0.5,0.5
surprised,0.3225409892406543,-0.315716664,1.3454519913430258,-0.102527655,0.0,0,1.0,LOW,LOW,28.549180215186915,1.0,1.769697935,,0.5,0.5
surprised,0.3295418560008902,-0.072881297,0.6675962460859264,-0.103091058,0.0,0,1.0,LOW,LOW,28.409162879982198,1.0,0.870220651,,0.5,0.5
surprised,0.3506478789742746,0.1892285988982457,0.7576319779044005,-0.109618338,0.0,0,1.0,LOW,LOW,27.987042420514506,1.0,1.0902190120588682,,0.5,0.5
surprised,0.3408456628021072,-0.344792881,0.9160032468148128,-0.124428277,0.0,0,1.0,LOW,LOW,28.18308674395785,1.0,1.4828632988593229,,0.5,0.5
surprised,0.3219578823181795,-0.142879092,0.7326174392958238,-0.114279631,0.0,0,1.0,LOW,LOW,28.56084235363641,1.0,1.035041460684307,,0.5,0.5
surprised,0.3369438435549562,1.2336694302306328,-0.277898303,-0.090003289,0.0,0,1.0,LOW,LOW,28.261123128900877,1.0,1.9106037773465212,,0.5,0.5
surprised,0.3637191296705327,0.9738842728971788,-0.065592869,-0.093431127,0.0,0,1.0,LOW,LOW,27.725617406589343,1.0,1.429760679538671,,0.5,0.5
surprised,0.3688699274813837,0.6316960610071441,0.1869702543775305,-0.126934773,0.0,0,1.0,LOW,LOW,27.62260145037232,1.0,1.188740719732836,,0.5,0.5
neutral,0.2934945610570125,0.3688674376487449,2.256084342262632,-0.08559648,0.0,0,1.0,LOW,LOW,29.13010877885975,1.0,2.7105482598909614,,0.5,0.5
neutral,0.3046925836597765,0.4612951179323092,2.147387734474834,-0.08944411,0.0,0,1.0,LOW,LOW,28.90614832680447,1.0,2.698126962008017,,0.5,0.5
neutral,0.3028795675537291,0.4946176458164829,1.0372858990363438,-0.085363075,0.0,0,1.0,LOW,LOW,28.94240864892541,1.0,1.6172666193585186,,0.5,0.5
neutral,0.3080130935798257,0.3712768262932868,1.2410500898364123,-0.088919044,0.0,0,1.0,LOW,LOW,28.83973812840349,1.0,1.7012459603664127,,0.5,0.5
calm,0.2723866929583572,1.1027609915283048,2.3585896849785084,-0.087678287,0.0,0,1.0,LOW,LOW,29.552266140832856,1.0,3.5490289638562555,,0.5,0.5
calm,0.2703828336910198,1.4232748844936431,2.551631144,-0.081340083,0.0,0,1.0,LOW,LOW,29.5923433261796,1.0,4.056246111089079,,0.5,0.5
calm,0.2594186356088733,1.4037240970203666,2.3875330709155134,-0.079541289,0.0,0,1.0,LOW,LOW,29.81162728782253,1.0,3.870798457357031,,0.5,0.5
calm,0.2901049713406676,1.362364226970782,0.9730615800772584,-0.107466461,0.0,0,1.0,LOW,LOW,29.197900573186647,1.0,2.442892268045532,,0.5,0.5
calm,0.2716312153459883,1.221715159399377,2.4464628018384973,-0.091158406,0.0,0,1.0,LOW,LOW,29.567375693080237,1.0,3.759336367,,0.5,0.5
calm,0.2841419163868526,1.1545932672699049,2.2173314126247017,-0.07616108,0.0,0,1.0,LOW,LOW,29.317161672262948,1.0,3.4480857597575585,,0.5,0.5
calm,0.2746180147343642,1.4640857960267122,2.156226982451155,-0.110345956,0.0,0,1.0,LOW,LOW,29.50763970531272,1.0,3.730658734610206,,0.5,0.5
calm,0.2382150213420613,1.1115296739304186,3.712741346558595,-0.05103058,0.0,0,1.0,LOW,LOW,30.235699573158776,1.0,4.875301600461684,,0.5,0.5
happy,0.2513610705773856,1.2781681475490685,1.1234895802379643,-0.016201127,0.0,0,1.0,LOW,LOW,29.97277858845229,1.0,2.4774615970490035,,0.5,0.5
happy,0.2495808133706679,0.66815404,1.6069666550025148,-0.033753722,0.0,0,1.0,LOW,LOW,30.00838373258664,1.0,2.484590481519746,,0.5,0.5
happy,0.2522879968681829,1.338818504993886,0.570641437,-0.013713102,0.0,0,1.0,LOW,LOW,29.95424006263634,1.0,2.392568344828081,,0.5,0.5
happy,0.220588472743934,1.587713968236665,1.1718507975777013,-0.003059687,0.0,0,1.0,LOW,LOW,30.58823054512132,1.0,3.2698884706338163,,0.5,0.5
happy,0.2623665050447493,1.2365657759163464,0.4540024321833632,-0.012780658,0.0,0,1.0,LOW,LOW,29.752669899105012,1.0,2.0407987949500344,,0.5,0.5
happy,0.2775130277855605,1.5245359672415932,-0.176387502,0.001869211,0.0,0,1.0,LOW,LOW,29.44973944428879,1.0,2.113877223436857,,0.5,0.5
happy,0.2594332402453368,2.2771605035998435,0.9211322861568104,-0.014199217,0.0,0,1.0,LOW,LOW,29.811335195093264,1.0,3.3841256801684274,,0.5,0.5
happy,0.2657183560797698,2.053167314499972,1.284123846730256,-0.029759649,0.0,0,1.0,LOW,LOW,29.685632878404604,1.0,3.452376742296989,,0.5,0.5
sad,0.2961656067966329,0.8224849721716115,1.6716391603231304,-0.099867993,0.0,0,1.0,MEDIUM,LOW,29.076687864067345,1.0,2.593992125883249,,0.5,0.5
sad,0.2980817159588614,0.7618221336552378,1.8289273293740045,-0.106127313,0.0,0,1.0,MEDIUM,LOW,29.03836568082277,1.0,2.6968767757755066,,0.5,0.5
sad,0.3313246450445896,0.3518975739336883,1.2067116729934957,-0.116356709,0.0,0,1.0,MEDIUM,LOW,28.37350709910821,1.0,1.6749659561325156,,0.5,0.5
sad,0.3201806561583992,0.6645081655540303,1.2566396636936257,-0.09813626,0.0,0,1.0,MEDIUM,LOW,28.59638687683201,1.0,2.019284088851068,,0.5,0.5
sad,0.250132712,0.8351779194934551,-0.120936298,-0.046485242,0.0,0,1.0,MEDIUM,LOW,29.99734575005678,1.0,1.731839687588743,,0.5,0.5
sad,0.2824410374114045,0.3929662615266361,-0.021323071,-0.053554625,0.0,0,1.0,MEDIUM,LOW,29.35117925177191,1.0,1.0081165867430917,,0.5,0.5
sad,0.2385725793227642,0.9149696578475938,0.028929811,-0.053057476,0.0,0,1.0,MEDIUM,LOW,30.228548413544715,1.0,1.4503136353312875,,0.5,0.5
sad,0.2607817260055483,0.4242583109029474,-0.537896303,-0.079275835,0.0,0,1.0,MEDIUM,LOW,29.784365479889036,1.0,1.3962506817709643,,0.5,0.5
angry,0.3163029658731104,1.090796520844861,-0.638422032,-0.1100781,0.0,0,1.0,MEDIUM,LOW,28.67394068253779,1.0,2.082777949700351,,0.5,0.5
angry,0.3141430447968956,0.7322129612393788,-0.641022659,-0.078858702,0.0,0,1.0,MEDIUM,LOW,28.71713910406209,1.0,2.4241885670350647,,0.5,0.5
angry,0.3095553725379826,0.6159845576076184,0.5493531514173062,-0.121141642,0.0,0,1.0,MEDIUM,LOW,28.808892549240348,1.0,1.3800486352577428,,0.5,0.5
angry,0.3037136376094549,0.6307502913777078,-0.01638062,-0.107240553,0.0,0,1.0,MEDIUM,LOW,28.92572725,1.0,1.0136940952215798,,0.5,0.5
angry,0.3324109624196087,0.56527273,-0.378177,-0.089063219,0.0,0,1.0,MEDIUM,LOW,28.351780751607823,1.0,1.5794661434984858,,0.5,0.5
angry,0.3259196596479638,0.8530120451165758,-0.290252511,-0.105887244,0.0,0,1.0,MEDIUM,LOW,28.481606807040723,1.0,1.4833392071689786,,0.5,0.5
angry,0.3293230559723644,0.5495541693904281,-0.526163487,-0.111149293,0.0,0,1.0,MEDIUM,LOW,28.41353888055271,1.0,1.4282372989233718,,0.5,0.5
angry,0.3176397045092287,1.0864926371984636,-0.74813121,-0.097058447,0.0,0,1.0,MEDIUM,LOW,28.647205909815423,1.0,2.003980142191314,,0.5,0.5
fearful,0.3543799361114874,1.3468336938936885,0.3157730058084574,-0.110284035,0.0,0,1.0,LOW,LOW,27.91240127777025,1.0,1.991224496008547,,0.5,0.5
fearful,0.3250069968924549,-0.028223941,0.092384306,-0.083947228,0.0,0,1.0,LOW,LOW,28.49986006,1.0,1.3369433583140364,,0.5,0.5
fearful,0.3408402843455913,0.4668845456912328,0.9949749748467944,-0.120057244,0.0,0,1.0,LOW,LOW,28.183194313088173,1.0,1.6186578203313082,,0.5,0.5
fearful,0.3152944555862633,0.2667986892219902,0.8983770196802434,-0.118734072,0.0,0,1.0,LOW,LOW,28.69411088827473,1.0,1.3703311024297111,,0.5,0.5
fearful,0.1175013172675744,1.7579678474219818,-1.104196432,-0.0274762,0.0,0,1.0,LOW,LOW,32.64997365464851,1.0,3.0415961337339663,,0.5,0.5
fearful,0.2988896273265904,1.1451055466933215,1.5077443760803726,-0.09030887,0.0,0,1.0,LOW,LOW,29.02220745346819,1.0,2.7431587930392043,,0.5,0.5
fearful,0.3415615399208276,1.7716702826038837,1.2670338382453936,-0.104618997,0.0,0,1.0,LOW,LOW,28.168769201583448,1.0,3.143323118281448,,0.5,0.5
fearful,0.3283494536236907,1.361872380077478,-0.058625092,-0.086489763,0.0,0,1.0,LOW,LOW,28.433010927526183,1.0,2.108378917420969,,0.5,0.5
disgust,0.2125603343914335,-0.606565487,0.8962532862712165,-0.098833756,0.0,0,1.0,LOW,LOW,30.74879331217133,1.0,1.6016525292589954,,0.5,0.5
disgust,0.2924421198778687,3.4444282158360404,0.6061852375459008,-0.148426019,0.0,0,1.0,LOW,LOW,29.151157602442623,1.0,4.200597462966745,,0.5,0.5
disgust,0.2662224158121278,5.684687266976067,2.697380908249099,-0.176414008,0.0,0,1.0,MEDIUM,LOW,29.675551683757444,1.0,8.558482183227209,,0.5,0.5
disgust,0.2494328306480991,-3.743509121,0.7781231177686073,-0.120001776,0.0,0,1.0,LOW,LOW,30.011343387038018,1.0,4.641634015400569,,0.5,0.5
disgust,0.236691966636889,-3.837600814,0.062011717,-0.126009074,0.0,0,1.0,LOW,LOW,30.26616066726222,1.0,4.515415168950791,,0.5,0.5
disgust,0.2609691811219157,-3.624893831,0.076921889,-0.102328298,0.0,0,1.0,LOW,LOW,29.780616377561685,1.0,4.619763993635357,,0.5,0.5
disgust,0.2873587952545767,-2.179425794,-0.665769372,-0.095851941,0.0,0,1.0,LOW,LOW,29.25282409490847,1.0,3.007198007528766,,0.5,0.5
disgust,0.2280108640949313,-3.953576274,0.3922099166625452,-0.133382771,0.0,0,1.0,LOW,LOW,30.439782718101373,1.0,4.641579953040909,,0.5,0.5
surprised,0.3215070916086048,-0.305843777,1.3353110783950508,-0.102056172,0.0,0,1.0,LOW,LOW,28.569858167827903,1.0,1.7559455515478375,,0.5,0.5
surprised,0.330913129,-0.079420275,0.6704359772112994,-0.102904542,0.0,0,1.0,LOW,LOW,28.38173742669712,1.0,0.8765102540141716,,0.5,0.5
surprised,0.349184982005649,0.1940497064829949,0.7597568724962219,-0.10917697,0.0,0,1.0,LOW,LOW,28.01630035988702,1.0,1.0951665710446683,,0.5,0.5
surprised,0.3395398601560994,-0.335837515,0.9062208830666004,-0.123417035,0.0,0,1.0,LOW,LOW,28.20920279687801,1.0,1.4653521963998477,,0.5,0.5
surprised,0.3210625625635435,-0.140583907,0.7391314604231661,-0.11336947,0.0,0,1.0,LOW,LOW,28.57874874872913,1.0,1.040657361027034,,0.5,0.5
surprised,0.3370771958510964,1.228007527690629,-0.304163966,-0.088864035,0.0,0,1.0,LOW,LOW,28.25845608297807,1.0,1.906031608593436,,0.5,0.5
surprised,0.3620857669175914,0.9779887789505514,-0.053535733,-0.092759667,0.0,0,1.0,LOW,LOW,27.75828466164817,1.0,1.4345860681028713,,0.5,0.5
surprised,0.3685494175558446,0.6371818558804905,0.1828320809943321,-0.126631642,0.0,0,1.0,LOW,LOW,27.629011648883107,1.0,1.1865100853031605,,0.5,0.5
neutral,0.2592068092373277,0.5053343475304618,0.6619520635874578,-0.107768981,0.0,0,1.0,LOW,LOW,29.815863815253447,1.0,1.2750553924341017,,0.5,0.5
neutral,0.27023054,0.559679288,1.186035849610877,-0.121623935,0.0,0,1.0,LOW,LOW,29.59538920918042,1.0,1.8673390727580483,,0.5,0.5
neutral,0.2266748845874214,0.6524531978836101,0.5856233981108703,-0.100312447,0.0,0,1.0,LOW,LOW,30.46650230825157,1.0,1.4013465349466647,,0.5,0.5
neutral,0.283033956174905,0.4624981304942396,0.8440069798753688,-0.11559782,0.0,0,1.0,LOW,LOW,29.339320876501898,1.0,1.4221029299702834,,0.5,0.5
calm,0.2227249042738662,0.6374936186950287,0.8515015329222791,-0.070301263,0.0,0,1.0,LOW,LOW,30.54550191452268,1.0,1.6378020947797318,,0.5,0.5
calm,0.2089984486380034,1.2293339937983565,1.301066690631572,-0.067992552,0.0,0,1.0,LOW,LOW,30.82003102723993,1.0,2.598393236258414,,0.5,0.5
calm,0.2187798986152976,1.0847384376355378,2.3838182716100365,-0.095500844,0.0,0,1.0,LOW,LOW,30.62440202769405,1.0,3.564057553734176,,0.5,0.5
calm,0.2381109586813999,0.3785999565754884,1.231186035,-0.061075278,0.0,0,1.0,LOW,LOW,30.237780826372003,1.0,1.712367543454988,,0.5,0.5
calm,0.1783425974737059,1.1942465967362568,2.554347220448365,-0.083348872,0.0,0,1.0,LOW,LOW,31.43314805052588,1.0,3.8341767719434254,,0.5,0.5
calm,0.2186981119605444,0.273350174,2.862592445766717,-0.021320604,0.0,0,1.0,LOW,LOW,30.62603776078911,1.0,3.267097311010316,,0.5,0.5
calm,0.1787011867165398,0.4076063283307181,4.352050934,-0.037941965,0.0,0,1.0,LOW,LOW,31.425976265669203,1.0,4.817290798908146,,0.5,0.5
calm,0.2052373801653698,0.8744287717214365,1.6226944234053338,-0.062671101,0.0,0,1.0,LOW,LOW,30.895252396692605,1.0,2.5779575058186857,,0.5,0.5
happy,0.1872884487300631,0.5738400791382245,1.725525631892441,-0.018233218,0.0,0,1.0,LOW,LOW,31.254231025398735,1.0,2.5083155548364338,,0.5,0.5
happy,0.2214136893528331,1.097014042009682,1.740951247214349,-0.069888057,0.0,0,1.0,LOW,LOW,30.57172621294334,1.0,2.929194034156433,,0.5,0.5
happy,0.1867542571585005,0.9865164448231812,0.4845215836620803,-0.027364879,0.0,0,1.0,LOW,LOW,31.26491485682999,1.0,1.741492265443301,,0.5,0.5
happy,0.1863471535100935,1.0519154937413684,0.4825260812740112,-0.02611713,0.0,0,1.0,LOW,LOW,31.27305692979813,1.0,1.821885680332855,,0.5,0.5
happy,0.224158650391386,1.0308147445432494,0.055740039,-0.055013207,0.0,0,1.0,LOW,LOW,30.51682699217228,1.0,1.4706935393209764,,0.5,0.5
happy,0.248057595047922,0.7611068355192847,0.2993362338364858,-0.048679334,0.0,0,1.0,LOW,LOW,30.03884809904156,1.0,1.6899687287536065,,0.5,0.5
happy,0.2173339954386354,0.8164152458671783,0.5522331465566416,-0.030063121,0.0,0,1.0,LOW,LOW,30.653320091227293,1.0,1.5602342362241133,,0.5,0.5
happy,0.2034806038538023,0.8993739426011452,0.963634451,-0.043217373,0.0,0,1.0,LOW,LOW,30.930387922923952,1.0,1.909350741,,0.5,0.5
sad,0.2445811511850682,1.3159118969004306,2.418900308717554,-0.205766708,0.0,0,1.0,MEDIUM,LOW,30.10837697629864,1.0,3.940578913453085,,0.5,0.5
sad,0.2587788837496415,1.5434622528158457,1.0985563986076523,-0.194098171,0.0,0,1.0,MEDIUM,LOW,29.82442232500717,1.0,2.836116822556032,,0.5,0.5
sad,0.2925776564348213,0.9380595049023857,0.5608641300301661,-0.15321292,0.0,0,1.0,MEDIUM,LOW,29.148446871303573,1.0,1.6521365552201022,,0.5,0.5
sad,0.2822321468155324,-1.637184001,0.8169440333045312,-0.140970908,0.0,0,1.0,MEDIUM,LOW,29.35535706368935,1.0,2.5950989417564965,,0.5,0.5
sad,0.1976503616900277,1.8097081797387615,-2.406022163,-0.034676608,0.0,0,1.0,MEDIUM,LOW,31.046992766199445,1.0,4.257286439285056,,0.5,0.5
sad,0.248644564008883,1.395310131017936,-2.302075635,-0.030545158,0.0,0,1.0,MEDIUM,LOW,30.02710871982234,1.0,3.729577045749501,,0.5,0.5
sad,0.1521225802069243,1.5209220353265092,0.1383582354000939,-0.114997265,0.0,0,1.0,MEDIUM,LOW,31.95754839586151,1.0,2.186528881331346,,0.5,0.5
sad,0.2016420489186752,2.172181498588716,-1.423339162,-0.094870928,0.0,0,1.0,MEDIUM,LOW,30.967159021626497,1.0,3.696083468,,0.5,0.5
angry,0.2817776180939349,1.7130575341990315,-1.436849032,-0.120508024,0.0,0,1.0,MEDIUM,LOW,29.36444764,1.0,3.270414590059965,,0.5,0.5
angry,0.2891695587316837,1.1234972342147855,-1.741817082,-0.11055764,0.0,0,1.0,MEDIUM,LOW,29.216608825366325,1.0,2.975871955417354,,0.5,0.5
angry,0.2982968036064892,0.7195781066827845,-1.958604842,-0.07888127,0.0,0,1.0,MEDIUM,LOW,29.03406392787021,1.0,2.757064218479142,,0.5,0.5
angry,0.2904788545860602,0.7131110016002759,-0.397538806,-0.122850018,0.0,0,1.0,MEDIUM,LOW,29.1904229082788,1.0,1.3303556072136922,,0.5,0.5
angry,0.2824596272548148,0.9126884953313664,-0.418334954,-0.146688062,0.0,0,1.0,MEDIUM,LOW,29.350807454903705,1.0,1.6323398867263132,,0.5,0.5
angry,0.2862799488647656,0.2518023947435213,-0.708025079,-0.117924331,0.0,0,1.0,MEDIUM,LOW,29.274401022704687,1.0,1.2705481899260844,,0.5,0.5
angry,0.2935839313733996,0.8235832763430402,-0.798756929,-0.130082969,0.0,0,1.0,MEDIUM,LOW,29.128321372532007,1.0,1.752423173874058,,0.5,0.5
angry,0.2881657533679455,0.7252912571234595,-1.643854171,-0.082501571,0.0,0,1.0,MEDIUM,LOW,29.23668493264109,1.0,2.451646999,,0.5,0.5
fearful,0.2991066266814705,-0.278254083,1.0822952318068462,-0.149404878,0.0,0,1.0,LOW,LOW,29.01786746637059,1.0,1.5726353710986407,,0.5,0.5
fearful,0.2923505694994089,-1.157916076,2.2940526394227154,-0.184301361,0.0,0,1.0,LOW,LOW,29.15298861001182,1.0,3.636270076564956,,0.5,0.5
fearful,0.2995957347978093,-0.147857741,1.681567150775506,-0.163428171,0.0,0,1.0,LOW,LOW,29.008085304043814,1.0,2.0632871581064776,,0.5,0.5
fearful,0.276184301,0.6357886680338831,1.8236670855680177,-0.149261327,0.0,0,1.0,LOW,LOW,29.47631399,1.0,2.6087170805286557,,0.5,0.5
fearful,0.2929604332900465,1.110668888221353,0.743465251,-0.149500987,0.0,0,1.0,LOW,LOW,29.140791334199072,1.0,2.0163185728856488,,0.5,0.5
fearful,0.3154914517037738,0.870678535,0.8812101757852521,-0.148242807,0.0,0,1.0,LOW,LOW,28.690170965924523,1.0,1.900131517151071,,0.5,0.5
fearful,0.3090489240105049,0.1376840882718762,1.1044845273952306,-0.162871071,0.0,0,1.0,LOW,LOW,28.81902152,1.0,1.7254331212458964,,0.5,0.5
fearful,0.3137314372816878,0.541895135,1.4578662201263402,-0.179769432,0.0,0,1.0,LOW,LOW,28.725371254366245,1.0,2.1795307876143197,,0.5,0.5
disgust,0.1623669185709547,2.1931962939698506,0.9252897287124094,-0.129073061,0.0,0,1.0,LOW,LOW,31.752661628580903,1.0,3.314480568,,0.5,0.5
disgust,0.1805355197039953,-0.978203426,0.4659726809978284,-0.139139308,0.0,0,1.0,LOW,LOW,31.38928960592009,1.0,1.931976122211863,,0.5,0.5
disgust,0.1594714276216231,3.464431834274677,2.159915947101437,-0.169054782,0.0,0,1.0,LOW,LOW,31.810571447567536,1.0,5.793402563116814,,0.5,0.5
disgust,0.1857737258501093,-1.428965637,0.2886355114253579,-0.119166513,0.0,0,1.0,LOW,LOW,31.28452548299781,1.0,1.9152683103475556,,0.5,0.5
disgust,0.1697877906667411,2.1469255725104213,-0.456090232,-0.17749855,0.0,0,1.0,LOW,LOW,31.604244186665177,1.0,3.149623382385096,,0.5,0.5
disgust,0.2664995387718178,-2.049021502,0.5612776817605244,-0.187115343,0.0,0,1.0,LOW,LOW,29.670009224563643,1.0,3.030081059317713,,0.5,0.5
disgust,0.2052889794065622,-2.673749286,0.7506163305826722,-0.15966667,0.0,0,1.0,LOW,LOW,30.894220411868755,1.0,4.291323609541258,,0.5,0.5
disgust,0.1942878432341098,1.4575124707659612,-0.152649382,-0.173643901,0.0,0,1.0,LOW,LOW,31.114243135317803,1.0,2.200869805165374,,0.5,0.5
surprised,0.318097229,0.3519952005945296,0.9974865207760686,-0.16695489,0.0,0,1.0,LOW,LOW,28.63805543,1.0,1.5164366112174474,,0.5,0.5
surprised,0.279351705,0.1422146751594064,1.9825248941483624,-0.192180092,0.0,0,1.0,LOW,LOW,29.41296590383076,1.0,2.366706965921182,,0.5,0.5
surprised,0.2848374014991823,0.04857194,1.4783745722660466,-0.154275886,0.0,0,1.0,LOW,LOW,29.303251970016355,1.0,1.798190728259785,,0.5,0.5
surprised,0.3311050487458191,0.4866098309981106,0.8508718003489802,-0.151446883,0.0,0,1.0,LOW,LOW,28.377899025083615,1.0,1.488928514223249,,0.5,0.5
surprised,0.3229388658440447,0.4471212687026221,0.1663841629010477,-0.176972597,0.0,0,1.0,LOW,LOW,28.541222683119106,1.0,1.1763313420254171,,0.5,0.5
surprised,0.3126434380908161,0.6394480890758404,0.6513527009941019,-0.167473556,0.0,0,1.0,LOW,LOW,28.74713123818368,1.0,1.458274345700292,,0.5,0.5
surprised,0.3260749929552816,0.602742417,1.0432117152762823,-0.185636789,0.0,0,1.0,LOW,LOW,28.47850014089437,1.0,1.8315909209652683,,0.5,0.5
surprised,0.3175198192718413,0.5646039404789372,1.4340058432084175,-0.176558915,0.0,0,1.0,LOW,LOW,28.649603614563173,1.0,2.175168698310649,,0.5,0.5
neutral,0.2631207511855944,0.5056309860574287,0.6568144071432601,-0.107288037,0.0,0,1.0,LOW,LOW,29.73758497628811,1.0,1.2723587592181056,,0.5,0.5
neutral,0.2703619654861105,0.5762556198165878,1.1745339260648129,-0.120813204,0.0,0,1.0,LOW,LOW,29.592760690277792,1.0,1.87160275007862,,0.5,0.5
neutral,0.2271416234456874,0.653457589,0.5557170497654379,-0.096302225,0.0,0,1.0,LOW,LOW,30.45716753108625,1.0,1.3651239522469742,,0.5,0.5
neutral,0.2843812488613361,0.4584475822604119,0.8531674861868798,-0.115796461,0.0,0,1.0,LOW,LOW,29.312375022773274,1.0,1.427411528958759,,0.5,0.5
calm,0.2223944406789024,0.6218330762746674,0.8667577803214858,-0.070416911,0.0,0,1.0,LOW,LOW,30.55211118642195,1.0,1.6522686512153255,,0.5,0.5
calm,0.2093965433119664,1.2243299221243975,1.2726560552230686,-0.066702782,0.0,0,1.0,LOW,LOW,30.812069133760676,1.0,2.5636887597489157,,0.5,0.5
calm,0.2158464381348561,1.0593926572505057,2.3833777707558506,-0.096417737,0.0,0,1.0,LOW,LOW,30.68307123730288,1.0,3.539188165065492,,0.5,0.5
calm,0.2369656562050196,0.3688507993980202,1.224533829144726,-0.061262196,0.0,0,1.0,LOW,LOW,30.26068687589961,1.0,1.690315432204049,,0.5,0.5
calm,0.1775885150955142,1.210703999626327,2.539114179665597,-0.082855943,0.0,0,1.0,LOW,LOW,31.448229698089715,1.0,3.834876262426021,,0.5,0.5
