file,emotion,pitch,energy,speech_rate,silence_ratio,voice_stability,spectral_centroid,zcr,energy_variance,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13,delta2_mfcc_1,delta2_mfcc_2,delta2_mfcc_3,delta2_mfcc_4,delta2_mfcc_5,delta2_mfcc_6,delta2_mfcc_7,delta2_mfcc_8,delta2_mfcc_9,delta2_mfcc_10,delta2_mfcc_11,delta2_mfcc_12,delta2_mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-02-01-07.wav,angry,268.80353,0.008104377,143.5546875,0.5850332430993669,0.090024315,2795.8782312707126,0.1747905753251445,0.0052452334,-344.48477,56.84023,5.9468555,16.410358,7.3068676,-4.181267,-1.9918602,-9.588319,-5.6453714,0.27694964,-4.4116163,-2.3489387,5.057839,0.110438526,0.14504802,0.11815778,0.089025594,0.06641602,0.048934255,0.030635778,0.010396318,-0.0055999868,-0.01056992,-0.005088828,0.002666115,0.0046078237,-0.011099151,-0.013352834,-0.007791332,-0.0020724155,0.0015715946,0.0026594007,0.0016724416,-0.0005848063,-0.0027336802,-0.0030537727,-0.0009985067,0.0017611388,0.002818794,0.4237969,0.426906,0.35879514,0.39333564,0.46492353,0.45154187,0.45243126,0.52410674,0.4933127,0.54238814,0.5487436,0.46421048,19.52066148494559,13.387422340248992,16.149325344640868,14.387841824881123,16.751933807552756,18.230412066594443,41.93611297597887,-0.0027580347035945714,-0.020013548013739123,-0.028559147665611448,-0.04888989791984738,0.005003036452588289,0.0015773794255785623
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-02-02-07.wav,angry,275.36664,0.013880932,123.046875,0.5536476797789079,0.11781736,2993.9616352661924,0.19601810874277456,0.008792309,-323.43704,48.361454,-1.2202384,13.228262,0.6911688,-10.207877,-4.5368576,-10.628401,-4.0334916,-0.9029384,-4.7465672,-0.32724673,0.73722565,-0.0014810727,-0.002088712,-0.0020690544,-0.0020365631,-0.001991669,-0.0019350328,-0.0018673935,-0.0017894403,-0.0017023858,-0.0016070956,-0.001504832,-0.0013967511,-0.0012840001,-0.00047796723,-0.0006730736,-0.0006646283,-0.000650687,-0.0006317293,-0.0006081686,-0.00058057543,-0.0005496058,-0.0005161087,-0.00048088707,-0.00044490286,-0.00040909872,-0.00037445567,0.47950026,0.52156985,0.5357933,0.5474509,0.5121763,0.48761198,0.5065282,0.5098596,0.4803541,0.4901623,0.5030761,0.50877666,18.608308750690917,13.902740712250306,15.927797650850893,14.796311949525403,16.443402258067692,17.779474550102943,42.56101333794326,0.01227399352934292,-0.00011820922152977355,-0.00020496612091766466,-0.013521550968828231,0.00287756464198196,0.002308663418866492
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-01-01-07.wav,angry,274.62595,0.0028694377,215.33203125,0.6615026428391644,0.05356409,2070.0012833957467,0.0879062750400641,0.0018921376,-403.35675,43.36704,-4.660625,14.156895,9.494503,-10.049195,-4.9433503,-1.1130353,-5.437209,4.2757273,-0.4779206,1.7620083,5.7402782,0.032860585,0.048514795,0.0533337,0.06134548,0.07698969,0.09890406,0.11280794,0.10363577,0.07303427,0.03662108,0.0053491774,-0.021096352,-0.04235162,0.0948109,0.12042229,0.08904962,0.058302432,0.037628528,0.024273647,0.013764112,0.0064652273,0.003399959,0.0021789644,0.0004810668,-0.0002708417,0.0018961246,0.5855459,0.57211906,0.5197637,0.507275,0.52950656,0.51053303,0.48964775,0.47731727,0.4616381,0.4788494,0.5239766,0.6179289,26.098110766979087,13.653394510619197,16.504093508618862,15.305343369274356,16.790408693086786,18.6244289018367,45.52086283566514,-0.007074596008127307,0.03135607886220798,0.018336853287062947,-0.07523083736976788,-0.008939931716068272,-0.002777474354773418
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-01-02-07.wav,angry,268.0894,0.0069218786,103.359375,0.6266692339929096,0.083197825,2358.4885531463815,0.10457121567919075,0.0047591794,-361.6022,33.200634,-12.125655,11.891398,5.642279,-14.986983,-4.220945,0.35562503,-6.5518007,2.9054365,-2.405846,-1.088655,2.6650193,0.035035945,0.04910768,0.047822323,0.045788385,0.043155104,0.040106967,0.036843978,0.033561066,0.030430138,0.027586248,0.025119856,0.023074506,0.021450689,0.0144706685,0.020073013,0.018925821,0.017112164,0.014767658,0.012059978,0.009170767,0.006277142,0.003535155,0.0010674434,-0.001044086,-0.0027600203,-0.004080195,0.5444376,0.5886749,0.57554114,0.61954474,0.6032618,0.574663,0.5410693,0.5639499,0.55679804,0.58160824,0.55266243,0.5052459,26.240997745496347,14.717064492541267,16.879821236541208,15.883347507833276,16.57003232146349,18.90706966817445,46.00188715809881,-0.04910232576984547,0.032497007656060374,-0.04779686033456601,0.046522182837731296,0.036344122636850794,0.021612033179309827
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-02-01-07.wav,angry,279.11597,0.0141740395,86.1328125,0.5901784659023757,0.11905477,2927.3568477029717,0.16022978633283133,0.009580013,-352.48865,21.150246,-21.423985,2.4456074,-0.37487105,-17.182236,-5.720127,-9.985718,-13.259282,2.1933951,-5.6408215,-4.104843,-0.094995774,-0.0058067967,-0.008126114,-0.007884152,-0.0075418516,-0.0071760085,-0.006868707,-0.00668875,-0.006676111,-0.006832973,-0.0071235336,-0.0074815177,-0.00782565,-0.008077759,-0.0029039818,-0.0039054945,-0.0033483556,-0.0025598428,-0.0017167459,-0.0010079648,-0.0005922145,-0.00056218385,-0.0009237887,-0.0015949262,-0.00242381,-0.003223261,-0.0038125745,0.47310263,0.5065688,0.45390615,0.4700814,0.5556354,0.52669716,0.44996247,0.4706176,0.49888983,0.5239284,0.50207406,0.47060362,21.211941056830405,15.239519308262148,18.433856752650033,17.737347708717937,18.29514858133885,19.931776009106326,45.85768421025532,0.011766400166531216,0.01756344401084406,-0.022617975036692675,-0.008985968545102108,0.014831446603420007,-0.0169128101229308
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-02-02-07.wav,angry,275.36038,0.009895148,107.666015625,0.5832340087405642,0.09947436,2386.032673091609,0.1322354403409091,0.0062928186,-363.07437,27.860258,-17.687834,7.0120325,3.7941735,-14.186117,-4.950356,-7.084775,-13.993525,3.9273558,-3.4952898,-5.883085,0.36907297,0.019919002,0.028262056,0.028516147,0.028859327,0.029192226,0.029412255,0.02943911,0.029235065,0.02881404,0.028238557,0.02760419,0.02701612,0.026563328,0.0041165426,0.005791014,0.0057069273,0.0055900333,0.005469029,0.0053735483,0.005326877,0.0053401506,0.0054096766,0.0055177505,0.005637262,0.005738357,0.005795832,0.5289716,0.6353401,0.51773626,0.5055728,0.49669966,0.51593864,0.4506417,0.45969746,0.5178612,0.4860614,0.50095165,0.45736232,25.384002889961053,17.06473716984592,18.910083121174626,18.027792307154623,18.457198894698454,19.842075528918624,46.68778386014523,-0.05344178965271191,-0.01865887053029049,-0.06494212928253,-0.03168287032089643,0.019238986756395435,-0.01966531595394492
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-01-01-07.wav,fearful,275.8617,0.014753512,135.99917763157896,0.51733284068566,0.1214611,2352.5457048458634,0.0907121696728188,0.008557401,-347.65677,57.47994,-1.1098139,13.015427,7.874677,-5.371751,-7.4604073,-13.254997,-7.9411974,0.5151811,-3.304996,-3.3743122,4.265487,-0.23692189,-0.24390008,-0.08232379,-0.031871036,-0.056877073,-0.05414133,-0.0387026,-0.058446474,-0.09820684,-0.1061952,-0.08416991,-0.08895753,-0.09637383,0.14327146,0.14677583,0.042876188,0.0033012556,0.009735542,0.022824077,0.045400716,0.056231756,0.03438743,0.00086841086,-0.016943103,-0.011219281,-0.024655454,0.46533483,0.4812317,0.43987417,0.44799048,0.52377343,0.595534,0.5593634,0.54539967,0.5526063,0.5163624,0.44046333,0.43456423,29.051496372169634,14.60185272589118,18.762949559733585,15.489665904538164,17.243811440964567,17.445848655442987,44.209111625711664,-0.004776199358367433,9.6287076086141e-05,-0.06301231747774468,-0.002176844469590987,0.01208530297564231,-0.0066694548602009174
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-01-02-07.wav,fearful,275.09897,0.016479222,143.5546875,0.5935821262604688,0.12837142,2825.156097729762,0.21211778249172186,0.010402361,-349.9643,54.31383,-7.098261,7.887508,5.3967795,-10.248752,-13.1200905,-12.84389,-10.576143,-1.1163845,-6.085365,-5.7372336,0.87053686,0.09355618,0.1127307,0.06680639,0.022896798,-0.0020102318,-0.01107346,-0.012624064,-0.01489129,-0.022256484,-0.027429353,-0.023362482,-0.017835643,-0.015866539,0.049043566,0.060058683,0.042353537,0.029963685,0.028621383,0.034402,0.03206009,0.020301612,0.012240589,0.0069583543,0.00049031415,-0.0026310352,-0.0031529437,0.44454002,0.43897852,0.39183825,0.4102994,0.42046225,0.39654034,0.43404868,0.48284125,0.5840161,0.5814097,0.47517416,0.4249469,23.949846454168505,16.233365036749234,18.12688204141439,16.381177717500023,17.15987873064347,17.827977316819677,45.23452038314144,-0.05825525572934777,0.00736424401673504,-0.019435744149000466,0.03347494998185017,-0.0036856485088587435,-0.008151143646470549
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-02-01-07.wav,fearful,273.96628,0.01809417,215.33203125,0.5864926564706193,0.13451456,3002.0968479097473,0.2292070836828859,0.01126534,-356.60376,48.950523,0.45158222,10.640433,6.3399005,-7.3021855,-11.986554,-9.244442,-8.156207,-4.651697,-2.9337885,-2.2302918,0.36481848,0.009009854,0.012332891,0.011109922,0.009127035,0.0065968917,0.003934399,0.0016666899,0.00023187727,-0.00021519118,0.00013457688,0.000854505,0.0014884168,0.0017224478,-0.0015060373,-0.0018981127,-0.0011979941,-5.3501768e-05,0.0013899828,0.0028277885,0.0038738954,0.0042291903,0.0038346509,0.0029018973,0.0017934918,0.00082969986,0.00014799554,0.4391339,0.43062893,0.45295197,0.50642586,0.57576895,0.5400427,0.48273626,0.44752836,0.3534747,0.33953938,0.41479886,0.49849257,24.121720091567404,15.25263193174619,17.781403557550355,15.7070450063908,16.88426191657645,16.579354238241677,44.026002486624265,0.010088000163256622,0.0912072597758174,0.010170321553732443,0.013190613931431894,-0.003966858748025268,-0.025370722216235157
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-02-02-07.wav,fearful,270.325,0.012320046,143.5546875,0.6014668281523348,0.1109957,3266.8297802801803,0.334251926369863,0.008040724,-362.02975,43.289642,1.7896097,5.837887,2.0314205,-9.491837,-13.072909,-14.39013,-8.416284,-7.0812445,-8.63722,-3.1306155,-3.383004,-0.05730616,-0.019881627,0.042904682,0.03780915,0.020381784,0.023970408,0.029505404,0.024324821,0.010422837,0.0072197327,0.023811968,0.017479876,0.03103978,0.010842291,-0.0012783024,-0.0250084,-0.018364258,-0.0016569246,-0.0048853927,-0.012066969,-0.0030529164,0.0068310285,0.0039527677,0.0021745097,0.002497776,-0.0060909903,0.47426343,0.42837894,0.37532312,0.46192795,0.52894557,0.49196112,0.44488117,0.42753458,0.43525788,0.4365239,0.404492,0.47170654,23.570847771578734,15.579364988787265,17.640575589784195,15.205402287427367,17.09633905712745,17.180447896391698,45.14934755874502,0.04209494446248258,-0.02540412800884633,-0.01146098503791986,0.06986987031517804,0.015424627284686711,-0.0031279224048412963
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-01-01-07.wav,fearful,270.19275,0.015138609,92.28515625,0.5794553344306449,0.12303906,3024.5311304920865,0.20929849223726116,0.009665973,-337.63495,33.173695,-17.385702,-0.0752441,-1.2830892,-17.61497,-13.460589,-13.664287,-11.909424,-8.961267,-9.073079,-4.1419325,-2.4544678,0.00039536785,0.0005581364,0.0005580149,0.00055777194,0.0005574803,0.00055714016,0.0005566208,0.00055608933,0.0005554394,0.0005547287,0.0005539481,0.0005530688,0.0005521015,0.00032246037,0.00045677356,0.00045668852,0.00045649716,0.0004562876,0.00045597175,0.00045556476,0.00045513196,0.0004546111,0.0004540378,0.00045337135,0.0004526506,0.00045186016,0.42109665,0.40525693,0.38912582,0.47338453,0.48407832,0.37678075,0.29673648,0.31435874,0.3760342,0.46766195,0.4694684,0.43121883,21.928321071975198,17.733758268910908,17.882331162861433,17.518858676949087,18.679141547355382,18.13643641140339,44.06040567144024,-0.031609151700596576,-0.0002107668707378917,-0.006653605129831327,0.043765896836378285,0.011785722058594841,-0.0019792629517822124
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-01-02-07.wav,fearful,269.91428,0.011494467,129.19921875,0.6013173543134206,0.10721225,3032.6475339886733,0.17627604166666666,0.0076845763,-367.63937,31.623724,-11.594005,2.5805988,-3.0210829,-18.587263,-10.290366,-5.427503,-10.4243145,-7.8268914,-4.334053,-8.302429,-3.965487,-0.036023762,-0.014868723,0.02808202,0.0065030735,-0.028053563,-0.0078098043,0.029297346,0.018864207,-0.019250667,-0.024234962,0.005803145,0.016935008,-0.01025184,-0.035781022,-0.019835351,0.01609086,0.0010813824,-0.017678184,0.003681717,0.025989419,0.0146064535,-0.005507433,-0.007877265,-0.0008970348,-0.0031016604,-0.016292118,0.5677525,0.5428857,0.36274418,0.34018153,0.33678582,0.37480828,0.34983563,0.4037795,0.47149155,0.4491559,0.4090243,0.43499368,23.027781022273455,17.366057826085484,18.739979983449942,18.49004504644679,18.666675359774953,18.75335390056874,44.93516846499622,-0.05491540096511752,0.005323493172207294,-0.09752881807896016,0.022969625550321802,0.012107424286370898,0.02307418558048083
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-02-01-07.wav,fearful,275.21973,0.009490466,112.34714673913044,0.6081018055833167,0.09741902,3414.8908864495343,0.2128175488945578,0.0059483964,-361.63797,22.32923,-16.36783,0.11344422,-0.5499102,-19.678627,-15.121635,-15.0372305,-11.515545,-7.316682,-9.331518,-3.8137953,-5.549604,0.00019909086,0.0002797704,0.00027969255,0.00027962768,0.00027944605,0.00027927736,0.00027903082,0.00027875835,0.000278434,0.00027809662,0.00027768142,0.00027725,0.00027677964,-0.00023498017,-0.00033078226,-0.00033073238,-0.00033060386,-0.00033041247,-0.00033019838,-0.0003299048,-0.00032962262,-0.0003292285,-0.00032880923,-0.0003283397,-0.00032781583,-0.00032722627,0.46682107,0.47786644,0.42917654,0.4637992,0.56375533,0.5128361,0.4749604,0.40032327,0.37172896,0.42982793,0.48966798,0.45351586,17.403847669444108,17.112632955446518,16.01214544896998,15.55863143847751,17.022378620879177,17.75167445388911,43.11359105170869,-0.008303775637528038,-0.015318662492400414,-0.023267281973468924,-0.04104673058320461,0.00791588752072534,0.011186791741096
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-02-02-07.wav,fearful,275.3718,0.010138206,69.83741554054055,0.608869558463749,0.10068866,3138.2371007557613,0.2492982978062914,0.006523165,-382.33005,23.709328,-15.452321,-2.5374978,-4.805419,-17.741163,-11.553602,-14.983117,-9.891551,-5.248576,-7.269604,-1.6898124,-3.807062,0.0080752345,0.011140823,0.0108227255,0.010939794,0.010963946,0.010541701,0.010305847,0.010593023,0.01076483,0.010559423,0.010615229,0.011069178,0.011203696,-0.0033763924,-0.0049059787,-0.0050843977,-0.005103719,-0.0051671304,-0.005399729,-0.0055233976,-0.005396793,-0.0052860053,-0.005298116,-0.0051801074,-0.004903572,-0.0047840537,0.4493287,0.38945395,0.36826345,0.42328227,0.39505407,0.38025573,0.5030508,0.4221263,0.40848988,0.4659788,0.49635896,0.43193862,23.24240613938931,18.15045462483832,18.967602477898158,17.049859961648497,18.705015239417726,18.181964392222298,45.78751552820568,-0.009311089317631046,-0.017322252137395862,-0.025602689325896287,-0.10135401654310097,-0.0015168817442995184,0.01839410944684529
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-01-01-07.wav,disgust,275.0551,0.007226322,151.99908088235293,0.6195183874442222,0.08500774,2630.1936782754683,0.2377099928513072,0.004669978,-373.58487,50.247288,7.853197,13.398187,4.2547913,-8.367795,-6.4519415,-3.5102143,-1.3203641,-3.6914263,-1.4087644,-1.7648063,-1.9086463,0.12112147,0.15806705,0.12659809,0.092834495,0.06653969,0.047428455,0.03123881,0.019113462,0.017428622,0.025196923,0.031589273,0.029553361,0.022036443,-0.023441708,-0.02526793,-0.014549991,-0.014099943,-0.015009387,-0.0072333766,0.0017740711,0.0021652319,-0.0011656674,-0.0010957726,-0.0008585648,-0.0032127684,-0.0021287662,0.4762852,0.5116629,0.45595774,0.47558236,0.43995687,0.41411874,0.41639984,0.4060379,0.4302592,0.40853983,0.44574368,0.4311871,19.17540411480049,13.701591336686356,15.680339626607314,15.310806354489626,16.680600353344335,16.22629054979574,39.108590644631015,-0.014240000222444255,-0.018311218559789073,0.005306295520972537,-0.042234350543688806,-0.0008594414015143526,0.004385259175928833
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-01-02-07.wav,disgust,274.61548,0.0070971767,143.5546875,0.6216457613296571,0.08424474,3198.2205089982094,0.3399536941225166,0.0046808575,-363.56094,60.49723,3.5567725,14.105927,4.2866726,-10.349011,-7.996712,-4.031176,-0.700985,-3.690331,-1.2260436,-2.1571648,0.49282432,0.14849065,0.19077589,0.1320888,0.06949516,0.04005195,0.031028166,0.03103466,0.029188674,0.024332779,0.031179074,0.036902577,0.03529171,0.03167767,0.0038004995,0.0070869243,0.010014143,0.02352566,0.035027973,0.021320451,0.0062471954,-0.00056056,-0.0009589211,0.013277764,0.014337243,0.0023985524,0.0044864533,0.5610529,0.6134406,0.52360743,0.5394791,0.51958066,0.45447102,0.4796765,0.51720977,0.5096218,0.4778579,0.46796775,0.47491878,19.593137016570967,12.960158619200142,15.536886751791851,15.548454566245505,16.76502881092526,16.746014211323427,44.704362973258064,-0.0048556045393131145,-0.054143384089814714,-0.014086232767348425,-0.04918385739900871,-0.0007059346892519115,0.016052662671716376
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-02-01-07.wav,disgust,268.54556,0.019488547,53.8330078125,0.5741148836779668,0.13960138,3313.7825699051828,0.2815678743708054,0.011558905,-330.50452,65.27997,15.967641,13.939166,11.110053,1.0393779,-6.039924,-2.4770873,2.92679,0.2051579,0.105980046,1.0961298,2.7100232,0.26388958,0.12939873,0.052386522,-0.025094563,-0.03156324,-0.093612336,-0.1212957,-0.08246792,-0.07568466,-0.07099204,-0.051933415,-0.021835033,-0.0774281,-0.04775435,-0.012227782,-0.01567304,-0.045429107,-0.0363215,-0.043309916,-0.024634304,-0.01803133,-0.026900774,-0.0103803035,-0.0277172,-0.025290556,-0.015547717,0.59391606,0.55999446,0.48642159,0.558454,0.5885868,0.63553643,0.61041343,0.6273591,0.5776325,0.5185937,0.5967098,0.6464122,20.97243031495577,11.875413182460129,14.49396498266153,14.574579697484594,16.084313380307425,15.966684559531156,43.217217517429916,-0.028287801877197868,0.014141444886417675,-0.07303781299258075,-0.05353845613727382,0.012734851617288526,-0.008111356268480559
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-02-02-07.wav,disgust,275.15872,0.010233912,49.69200721153846,0.591155049494794,0.101162806,2831.4863799301925,0.1934774560866013,0.005997983,-363.14752,52.501156,11.012454,14.246876,6.315001,-10.52374,-5.15506,-2.6216712,-3.309079,-6.410282,-1.1778046,-3.4948723,-1.541638,0.08930401,0.11996812,0.099271454,0.07321551,0.053154584,0.041617747,0.041007645,0.04057876,0.028464729,0.015345006,0.008934308,0.0031844121,-0.00026345564,-0.019334717,-0.021663753,-0.015644547,-0.018516509,-0.020742105,-0.017218247,-0.017752577,-0.019363115,-0.014686027,-0.008093034,-0.0055569885,-0.0058979397,-0.008444169,0.4383688,0.4452442,0.4368176,0.4806583,0.5030971,0.4416424,0.44337967,0.42863065,0.43071082,0.4243418,0.4495006,0.49946052,20.105725876402968,13.20315992059625,15.075333667064065,14.56307145219659,15.47158217193554,16.561669603454664,38.967560004929965,-0.04726108947476888,0.022201321840181677,-0.04139285807930035,0.05145972142653416,0.015441171315933597,0.026285235781459984
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-01-01-07.wav,disgust,275.2196,0.006363483,161.4990234375,0.5773741669589618,0.079771444,3066.192638432207,0.18726267894553073,0.0038747762,-364.57065,47.671432,4.280867,17.18747,0.055172883,-15.273571,-1.0487903,-0.2427763,-8.968086,-4.2871637,-0.83812195,-3.9166615,-1.7932798,0.013442567,0.019062852,0.019169245,0.019196568,0.01899407,0.018452607,0.017535977,0.016276712,0.014755163,0.013081652,0.011386843,0.009808636,0.0084632095,0.004216487,0.005799331,0.0053515886,0.0047311997,0.0040659956,0.0034524342,0.0029341867,0.0025093309,0.0021498003,0.0018136355,0.0014464286,0.0009848819,0.000375751,0.5092109,0.52704895,0.52574265,0.5336512,0.60454684,0.56756836,0.5211209,0.52190703,0.5354606,0.48798904,0.46614325,0.49723786,21.97730564756464,13.785377146682102,15.35295602012658,15.772952610621099,17.279955856745683,17.770445701922775,44.50064374878759,-0.003062869283469428,0.05059285046677396,0.0109578947635498,-0.030802019255225816,-0.011688317749338813,-0.002940832664565711
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-01-02-07.wav,disgust,274.40854,0.0028504147,89.10290948275862,0.6107787514029469,0.053389274,3072.9726409498785,0.2317614103618421,0.0017916902,-397.33377,54.063778,11.296183,20.705832,6.0483294,-9.6454,-3.9227538,2.270164,-4.4210753,-3.2811112,3.9691951,-1.8321784,-0.142518,-0.0052376194,-0.008207181,-0.010336763,-0.01314883,-0.01595471,-0.01831661,-0.020118777,-0.02144368,-0.022422148,-0.023196034,-0.02397619,-0.025056453,-0.026685795,-0.001594684,-0.0014704905,0.0005121733,0.0027958318,0.0044373814,0.0048690042,0.004016571,0.0021405024,-0.00038064687,-0.0031344942,-0.0056411014,-0.0073693027,-0.007922587,0.47608674,0.4624449,0.48305693,0.5092123,0.57662815,0.55034316,0.521719,0.5460267,0.5253635,0.4898378,0.5289768,0.5524107,20.279028968060143,13.617521436100107,15.283476044286985,15.494273084997397,17.095798837308422,17.633408697623683,44.606022570899825,-0.0368484452524032,-0.008925220219262347,0.030224876410915542,-0.03782856066919606,0.016639672698371244,0.019943785506735697
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-02-01-07.wav,disgust,270.28122,0.003794945,129.19921875,0.6072058839648804,0.061603125,2827.1204717996825,0.18736360858938547,0.002436936,-394.0408,59.009537,17.096272,21.253439,6.5160213,-8.890974,-4.8992686,0.29523844,-3.9110148,-6.7271667,2.1571693,-1.4920243,-2.653544,-0.7117218,-0.15731949,0.16520502,-0.06578789,-0.04851793,-0.030585347,0.17270443,0.07310299,0.02274865,0.093565285,-0.07156714,-0.01846955,0.025270587,-0.1031506,0.044794936,0.049336806,0.030110072,0.03702994,0.014135846,0.028040878,0.03326888,0.028367192,0.0063240514,-0.018734846,0.0016098049,0.0067238035,0.44263667,0.49371564,0.466753,0.50516737,0.56975085,0.5414152,0.52334964,0.49610695,0.50529516,0.505193,0.5314338,0.51147085,20.64506219212318,13.461058148737933,16.508619441443997,15.449979126556594,16.552965604055462,17.678636482217154,45.855627890131295,-0.03556443674882197,0.011550888659826536,-0.06101940563416885,-0.06322650236530307,0.00997181290465224,0.004034058521918024
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-02-02-07.wav,disgust,269.6848,0.009916646,112.34714673913044,0.5322307765421538,0.09958236,3051.990938864237,0.22894701911407767,0.0053075273,-352.69046,51.023216,18.779339,15.634166,4.2063565,-11.045533,-4.6557508,-0.6076947,-8.10995,-7.612222,-1.0459361,-4.99,-3.2861447,0.11891041,0.14922757,0.10210252,0.04869613,0.008258857,-0.012440783,-0.017584598,-0.014231267,-0.006524989,0.0042040185,0.016523723,0.027445506,0.033409145,0.0044961437,0.0017477262,-0.00883108,-0.01848314,-0.022296067,-0.02022671,-0.015341968,-0.010383725,-0.0062453146,-0.0027273968,0.00038271392,0.003024982,0.004861444,0.38727522,0.42487997,0.39527386,0.43649822,0.4819888,0.5010761,0.48589388,0.48275462,0.53029186,0.5074613,0.4631769,0.42302433,22.107138114119373,15.03473725192084,16.771753533120958,15.758504344441363,16.895558942805206,17.6287916228983,44.412750013211216,-0.03212012433028118,-0.019328056490222154,-0.06604584767731865,0.008568137413957271,0.0004980118698603674,-0.011501871620460843
