emotion,visual_emotion_confidence,temporal_emotion,final_emotion,stress_level,visual_stress,cognitive_load,deception_risk,visual_cognitive_state,cognitive_confidence,fusion_confidence,temporal_state,blink_count,movement_score,gaze_direction,gaze_stability,gaze_shift_frequency,head_pose,audio_emotion,audio_confidence,audio_stress,audio_stress_confidence,speech_intensity,emotion_agreement,fused_stress,fused_stress_score,fusion_score,risk_score,risk_level,risk_breakdown,cognitive_state,timestamp
sad,0.54,sad,angry,LOW,LOW,LOW,LOW,FOCUSED,0.67,0.492,STABLE,5,4.89,CENTER,1.0,0,"{'yaw': 5.0, 'pitch': 9.21, 'roll': -0.11}",angry,0.7033333333333334,medium,0.4233,0.0607,False,LOW,0.0,19.1,5.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 2.4}",Negative emotional state,2026-07-05 18:42:45
neutral,0.72,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.67,0.504,FLUCTUATING,5,4.96,CENTER,1.0,0,"{'yaw': 3.96, 'pitch': 12.21, 'roll': -0.11}",angry,0.7033333333333334,medium,0.4233,0.0607,False,LOW,0.0,7.1,6.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.5}",Stable emotional condition,2026-07-05 18:42:45
neutral,0.85,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.67,0.595,FLUCTUATING,5,4.97,CENTER,1.0,0,"{'yaw': 2.74, 'pitch': 11.24, 'roll': -0.11}",fear,0.44,low,0.4667,0.0485,False,LOW,0.0,7.2,6.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.5}",Stable emotional condition,2026-07-05 18:42:46
neutral,0.7,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.67,0.49,FLUCTUATING,5,5.04,CENTER,1.0,0,"{'yaw': 1.08, 'pitch': 13.06, 'roll': -0.09}",fear,0.44,low,0.4667,0.0485,False,LOW,0.0,7.2,6.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.5}",Stable emotional condition,2026-07-05 18:42:47
neutral,0.87,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.75,0.609,FLUCTUATING,6,5.05,CENTER,1.0,0,"{'yaw': -1.15, 'pitch': 10.72, 'roll': -0.12}",fear,0.44,low,0.4667,0.0485,False,LOW,0.0,7.5,6.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.5}",Stable emotional condition,2026-07-05 18:42:47
fear,0.68,fear,fear,LOW,LOW,LOW,LOW,FOCUSED,0.67,0.66,FLUCTUATING,6,5.34,CENTER,1.0,0,"{'yaw': -4.05, 'pitch': 5.2, 'roll': -0.11}",fear,0.44,low,0.4667,0.0485,True,LOW,0.0,19.7,6.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.7}",Negative emotional state,2026-07-05 18:42:47
neutral,0.74,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.67,0.518,FLUCTUATING,6,5.36,CENTER,1.0,0,"{'yaw': -1.56, 'pitch': 7.69, 'roll': -0.11}",fear,0.44,low,0.4667,0.0485,False,LOW,0.0,7.7,7.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.7}",Stable emotional condition,2026-07-05 18:42:48
neutral,0.96,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.74,0.672,FLUCTUATING,6,5.55,CENTER,1.0,0,"{'yaw': -3.05, 'pitch': 5.23, 'roll': -0.06}",fear,0.44,low,0.4667,0.0485,False,LOW,0.0,7.8,7.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.8}",Stable emotional condition,2026-07-05 18:42:48
neutral,0.91,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.73,0.637,FLUCTUATING,6,5.68,CENTER,1.0,0,"{'yaw': -5.57, 'pitch': 9.63, 'roll': -0.1}",fear,0.44,low,0.4667,0.0485,False,LOW,0.0,7.8,7.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.8}",Stable emotional condition,2026-07-05 18:42:48
neutral,1.0,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.74,0.7,FLUCTUATING,6,5.74,CENTER,1.0,0,"{'yaw': -3.9, 'pitch': 7.43, 'roll': -0.07}",fear,0.44,low,0.4667,0.0485,False,LOW,0.0,7.9,7.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.9}",Stable emotional condition,2026-07-05 18:42:49
neutral,1.0,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.67,0.7,STABLE,6,5.75,CENTER,1.0,0,"{'yaw': -1.75, 'pitch': 6.49, 'roll': -0.03}",fear,0.44,low,0.4667,0.0485,False,LOW,0.0,7.9,8.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.9}",Stable emotional condition,2026-07-05 18:42:49
neutral,0.99,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.74,0.693,STABLE,6,5.98,CENTER,1.0,0,"{'yaw': -3.62, 'pitch': 3.5, 'roll': -0.09}",fear,0.44,low,0.4667,0.0485,False,LOW,0.0,8.0,8.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 3.0}",Stable emotional condition,2026-07-05 18:42:49
neutral,1.0,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.74,0.7,STABLE,6,6.1,CENTER,1.0,0,"{'yaw': -3.73, 'pitch': 4.03, 'roll': -0.09}",angry,0.6666666666666666,low,0.3967,0.0631,False,LOW,0.0,8.1,8.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 3.0}",Stable emotional condition,2026-07-05 18:42:50
neutral,1.0,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.76,0.7,STABLE,7,6.02,CENTER,1.0,0,"{'yaw': -2.53, 'pitch': 7.32, 'roll': -0.1}",angry,0.6666666666666666,low,0.3967,0.0631,False,LOW,0.0,8.3,8.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 3.0}",Stable emotional condition,2026-07-05 18:42:50
neutral,0.98,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.77,0.686,STABLE,7,5.9,CENTER,1.0,0,"{'yaw': -1.29, 'pitch': 7.6, 'roll': -0.1}",angry,0.6666666666666666,low,0.3967,0.0631,False,LOW,0.0,8.3,8.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 3.0}",Stable emotional condition,2026-07-05 18:42:50
neutral,1.0,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.76,0.7,STABLE,7,5.82,CENTER,1.0,0,"{'yaw': -2.22, 'pitch': 8.49, 'roll': -0.11}",angry,0.6666666666666666,low,0.3967,0.0631,False,LOW,0.0,8.2,8.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.9}",Stable emotional condition,2026-07-05 18:42:51
neutral,1.0,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.74,0.7,STABLE,7,5.82,CENTER,1.0,0,"{'yaw': -2.32, 'pitch': 8.7, 'roll': -0.12}",angry,0.6666666666666666,low,0.3967,0.0631,False,LOW,0.0,8.2,8.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.9}",Stable emotional condition,2026-07-05 18:42:51
neutral,1.0,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.67,0.7,STABLE,7,5.88,CENTER,1.0,0,"{'yaw': -3.17, 'pitch': 8.93, 'roll': -0.13}",angry,0.6666666666666666,low,0.3967,0.0631,False,LOW,0.0,8.3,8.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.9}",Stable emotional condition,2026-07-05 18:42:51
neutral,1.0,neutral,neutral,LOW,LOW,LOW,LOW,FOCUSED,0.74,0.7,STABLE,7,5.96,CENTER,1.0,0,"{'yaw': -3.03, 'pitch': 9.59, 'roll': -0.14}",angry,0.6666666666666666,low,0.3967,0.0631,False,LOW,0.0,8.3,8.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 3.0}",Stable emotional condition,2026-07-05 18:42:52
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.63,0.7,STABLE,8,6.0,CENTER,1.0,0,"{'yaw': -2.55, 'pitch': 8.74, 'roll': -0.14}",angry,0.6666666666666666,low,0.3967,0.0631,False,MEDIUM,0.358,23.7,15.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 3.0}",Stable emotional condition,2026-07-05 18:42:52
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.63,0.7,STABLE,8,5.94,CENTER,1.0,0,"{'yaw': -1.89, 'pitch': 8.26, 'roll': -0.15}",angry,0.6666666666666666,low,0.3967,0.0631,False,MEDIUM,0.358,23.6,18.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 3.0}",Stable emotional condition,2026-07-05 18:42:52
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.56,0.7,STABLE,8,5.85,CENTER,1.0,0,"{'yaw': -1.55, 'pitch': 9.32, 'roll': -0.14}",angry,0.6666666666666666,low,0.3967,0.0631,False,MEDIUM,0.358,23.6,20.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 2.9}",Stable emotional condition,2026-07-05 18:42:52
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.61,0.7,STABLE,8,5.76,CENTER,1.0,0,"{'yaw': -1.88, 'pitch': 9.87, 'roll': -0.16}",angry,0.7533333333333333,low,0.46,0.0693,False,MEDIUM,0.342,23.5,21.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.0, 'head_movement': 2.9}",Stable emotional condition,2026-07-05 18:42:53
neutral,0.99,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.65,0.693,STABLE,9,5.66,CENTER,1.0,0,"{'yaw': -1.89, 'pitch': 8.83, 'roll': -0.15}",angry,0.7533333333333333,low,0.46,0.0693,False,MEDIUM,0.342,23.8,22.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.0, 'head_movement': 2.8}",Stable emotional condition,2026-07-05 18:42:53
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.66,0.7,STABLE,9,5.59,CENTER,1.0,0,"{'yaw': -1.44, 'pitch': 11.26, 'roll': -0.18}",angry,0.7533333333333333,low,0.46,0.0693,False,MEDIUM,0.342,23.8,22.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.0, 'head_movement': 2.8}",Stable emotional condition,2026-07-05 18:42:54
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.66,0.7,STABLE,9,5.48,CENTER,1.0,0,"{'yaw': -1.94, 'pitch': 11.1, 'roll': -0.18}",angry,0.7533333333333333,low,0.46,0.0693,False,MEDIUM,0.342,23.7,22.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 2.6, 'eye_avoidance': 0.0, 'head_movement': 2.7}",Stable emotional condition,2026-07-05 18:42:54
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.65,0.7,STABLE,9,5.37,CENTER,1.0,0,"{'yaw': -2.49, 'pitch': 11.11, 'roll': -0.19}",angry,0.7533333333333333,low,0.46,0.0693,False,MEDIUM,0.342,23.7,22.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 2.1, 'eye_avoidance': 0.0, 'head_movement': 2.7}",Stable emotional condition,2026-07-05 18:42:54
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.66,0.7,STABLE,9,5.15,CENTER,1.0,0,"{'yaw': -2.6, 'pitch': 9.42, 'roll': -0.15}",angry,0.7533333333333333,low,0.46,0.0693,False,MEDIUM,0.342,23.6,22.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 2.1, 'eye_avoidance': 0.0, 'head_movement': 2.6}",Stable emotional condition,2026-07-05 18:42:55
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.65,0.7,STABLE,9,4.84,CENTER,1.0,0,"{'yaw': -2.44, 'pitch': 9.28, 'roll': -0.15}",angry,0.7533333333333333,low,0.46,0.0693,False,MEDIUM,0.342,23.4,22.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 2.4}",Stable emotional condition,2026-07-05 18:42:55
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.61,0.7,STABLE,9,4.49,CENTER,1.0,0,"{'yaw': -2.42, 'pitch': 8.65, 'roll': -0.15}",angry,0.7533333333333333,low,0.46,0.0693,False,MEDIUM,0.342,23.2,21.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 2.2}",Stable emotional condition,2026-07-05 18:42:55
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.63,0.7,STABLE,9,4.1,CENTER,1.0,0,"{'yaw': -1.86, 'pitch': 8.54, 'roll': -0.13}",angry,0.7533333333333333,low,0.46,0.0693,False,MEDIUM,0.342,23.0,21.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.0, 'eye_avoidance': 0.0, 'head_movement': 2.1}",Stable emotional condition,2026-07-05 18:42:55
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.61,0.7,STABLE,9,3.63,CENTER,1.0,0,"{'yaw': -1.72, 'pitch': 8.36, 'roll': -0.13}",angry,0.7533333333333333,low,0.46,0.0693,False,MEDIUM,0.342,22.8,20.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.0, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Stable emotional condition,2026-07-05 18:42:56
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.62,0.7,STABLE,9,3.28,CENTER,1.0,0,"{'yaw': -1.18, 'pitch': 7.48, 'roll': -0.13}",angry,0.6133333333333333,low,0.44,0.0757,False,MEDIUM,0.347,22.6,20.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.0, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Stable emotional condition,2026-07-05 18:42:57
neutral,0.99,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.68,0.693,STABLE,10,3.0,CENTER,1.0,0,"{'yaw': -0.04, 'pitch': 8.2, 'roll': -0.11}",angry,0.6133333333333333,low,0.44,0.0757,False,MEDIUM,0.347,22.8,20.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.0, 'eye_avoidance': 0.0, 'head_movement': 1.5}",Stable emotional condition,2026-07-05 18:42:57
neutral,0.97,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.66,0.679,STABLE,10,3.03,CENTER,1.0,0,"{'yaw': 0.37, 'pitch': 7.76, 'roll': -0.1}",angry,0.6133333333333333,low,0.44,0.0757,False,MEDIUM,0.347,22.8,20.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.5, 'eye_avoidance': 0.0, 'head_movement': 1.5}",Stable emotional condition,2026-07-05 18:42:57
neutral,0.98,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.6,0.686,STABLE,10,2.98,CENTER,1.0,0,"{'yaw': 0.03, 'pitch': 8.6, 'roll': -0.09}",angry,0.6133333333333333,low,0.44,0.0757,False,MEDIUM,0.347,22.8,19.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 1.5}",Stable emotional condition,2026-07-05 18:42:58
neutral,0.99,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.59,0.693,STABLE,10,3.07,CENTER,1.0,0,"{'yaw': 0.49, 'pitch': 9.16, 'roll': -0.1}",angry,0.6133333333333333,low,0.44,0.0757,False,MEDIUM,0.347,22.9,19.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 1.5}",Stable emotional condition,2026-07-05 18:42:58
neutral,0.94,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.66,0.658,STABLE,10,3.03,CENTER,1.0,0,"{'yaw': 0.33, 'pitch': 9.04, 'roll': -0.11}",angry,0.6133333333333333,low,0.44,0.0757,False,MEDIUM,0.347,22.8,19.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 1.5}",Stable emotional condition,2026-07-05 18:42:58
neutral,0.98,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.63,0.686,STABLE,10,2.94,CENTER,1.0,0,"{'yaw': 0.69, 'pitch': 7.38, 'roll': -0.08}",angry,0.6133333333333333,low,0.44,0.0757,False,MEDIUM,0.347,22.8,19.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 1.5}",Stable emotional condition,2026-07-05 18:42:59
neutral,0.97,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.6,0.679,STABLE,10,2.97,CENTER,1.0,0,"{'yaw': 0.98, 'pitch': 7.57, 'roll': -0.09}",angry,0.6133333333333333,low,0.44,0.0757,False,MEDIUM,0.347,22.8,19.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 1.5}",Stable emotional condition,2026-07-05 18:42:59
neutral,0.97,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.62,0.679,STABLE,10,3.34,CENTER,1.0,0,"{'yaw': 4.52, 'pitch': 7.7, 'roll': -0.07}",angry,0.6133333333333333,low,0.44,0.0757,False,MEDIUM,0.347,23.0,19.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 1.7}",Stable emotional condition,2026-07-05 18:42:59
sad,0.83,sad,sad,MEDIUM,MEDIUM,MEDIUM,LOW,FOCUSED,0.61,0.581,STABLE,10,3.52,CENTER,1.0,0,"{'yaw': 6.32, 'pitch': 7.66, 'roll': -0.07}",angry,0.6133333333333333,low,0.44,0.0757,False,MEDIUM,0.347,35.1,19.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.5, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Stable emotional condition,2026-07-05 18:43:00
sad,0.97,sad,sad,MEDIUM,MEDIUM,MEDIUM,LOW,FOCUSED,0.56,0.679,STABLE,10,3.56,CENTER,1.0,0,"{'yaw': 6.19, 'pitch': 7.32, 'roll': -0.05}",angry,0.6666666666666666,low,0.4133,0.0638,False,MEDIUM,0.354,35.1,19.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.5, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Stable emotional condition,2026-07-05 18:43:01
sad,0.99,sad,sad,MEDIUM,MEDIUM,MEDIUM,LOW,FOCUSED,0.63,0.693,STABLE,10,3.67,CENTER,1.0,0,"{'yaw': 4.2, 'pitch': 8.27, 'roll': -0.12}",angry,0.6666666666666666,low,0.4133,0.0638,False,MEDIUM,0.354,35.2,19.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.5, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Stable emotional condition,2026-07-05 18:43:01
sad,1.0,sad,sad,MEDIUM,MEDIUM,MEDIUM,LOW,FOCUSED,0.61,0.7,STABLE,10,3.75,CENTER,1.0,0,"{'yaw': 3.03, 'pitch': 7.22, 'roll': -0.12}",angry,0.6666666666666666,low,0.4133,0.0638,False,MEDIUM,0.354,35.2,19.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.5, 'eye_avoidance': 0.0, 'head_movement': 1.9}",Stable emotional condition,2026-07-05 18:43:01
sad,0.94,sad,sad,MEDIUM,MEDIUM,MEDIUM,LOW,FOCUSED,0.61,0.658,STABLE,10,3.87,CENTER,1.0,0,"{'yaw': 3.26, 'pitch': 6.79, 'roll': -0.05}",angry,0.6666666666666666,low,0.4133,0.0638,False,MEDIUM,0.354,35.3,19.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.5, 'eye_avoidance': 0.0, 'head_movement': 1.9}",Stable emotional condition,2026-07-05 18:43:02
neutral,0.56,neutral,angry,MEDIUM,MEDIUM,MEDIUM,LOW,FOCUSED,0.56,0.467,FLUCTUATING,10,3.85,CENTER,1.0,0,"{'yaw': 1.43, 'pitch': 8.26, 'roll': -0.12}",angry,0.6666666666666666,low,0.4133,0.0638,False,MEDIUM,0.354,35.3,20.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.0, 'eye_avoidance': 0.0, 'head_movement': 1.9}",Negative emotional state,2026-07-05 18:43:02
neutral,0.89,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.65,0.623,FLUCTUATING,11,3.81,CENTER,1.0,0,"{'yaw': 1.79, 'pitch': 8.3, 'roll': -0.11}",angry,0.6666666666666666,low,0.4133,0.0638,False,MEDIUM,0.354,23.6,20.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 1.9}",Stable emotional condition,2026-07-05 18:43:02
neutral,0.92,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.65,0.644,FLUCTUATING,11,3.76,CENTER,1.0,0,"{'yaw': 0.31, 'pitch': 7.19, 'roll': -0.16}",angry,0.6666666666666666,low,0.4133,0.0638,False,MEDIUM,0.354,23.5,20.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 1.9}",Stable emotional condition,2026-07-05 18:43:02
neutral,0.93,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.65,0.651,FLUCTUATING,11,3.77,CENTER,1.0,0,"{'yaw': -0.5, 'pitch': 6.5, 'roll': -0.1}",angry,0.6666666666666666,low,0.4133,0.0638,False,MEDIUM,0.354,23.6,20.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 1.9}",Stable emotional condition,2026-07-05 18:43:03
neutral,0.76,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.65,0.532,FLUCTUATING,11,3.75,CENTER,1.0,0,"{'yaw': 0.04, 'pitch': 7.57, 'roll': -0.11}",angry,0.6666666666666666,low,0.4133,0.0638,False,MEDIUM,0.354,23.5,20.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 1.9}",Stable emotional condition,2026-07-05 18:43:03
neutral,0.95,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.57,0.665,FLUCTUATING,11,3.72,CENTER,1.0,0,"{'yaw': -0.24, 'pitch': 8.15, 'roll': -0.11}",angry,0.6666666666666666,low,0.4133,0.0638,False,MEDIUM,0.354,23.5,20.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 1.9}",Stable emotional condition,2026-07-05 18:43:03
neutral,0.99,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.72,0.693,FLUCTUATING,11,3.69,CENTER,1.0,0,"{'yaw': -1.36, 'pitch': 7.36, 'roll': -0.12}",angry,0.7133333333333334,low,0.4333,0.058,False,MEDIUM,0.349,23.5,20.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Stable emotional condition,2026-07-05 18:43:05
neutral,0.99,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.63,0.693,FLUCTUATING,11,3.68,CENTER,1.0,0,"{'yaw': -1.31, 'pitch': 7.56, 'roll': -0.11}",angry,0.7133333333333334,low,0.4333,0.058,False,MEDIUM,0.349,23.5,20.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Stable emotional condition,2026-07-05 18:43:05
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.56,0.7,FLUCTUATING,11,3.54,CENTER,1.0,0,"{'yaw': -1.11, 'pitch': 8.75, 'roll': -0.13}",angry,0.7133333333333334,low,0.4333,0.058,False,MEDIUM,0.349,23.4,20.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Stable emotional condition,2026-07-05 18:43:05
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.63,0.7,STABLE,11,3.45,CENTER,1.0,0,"{'yaw': -1.9, 'pitch': 9.95, 'roll': -0.18}",angry,0.7133333333333334,low,0.4333,0.058,False,MEDIUM,0.349,23.4,20.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 1.7}",Stable emotional condition,2026-07-05 18:43:05
