emotion,temporal_emotion,stress_level,cognitive_state,cognitive_confidence,fusion_confidence,blink_count,video_quality,audio_emotion,audio_confidence,audio_stress,audio_stress_confidence,speech_intensity,audio_quality,response_latency,pause_ratio,speech_rate,voiced_ratio,mean_pause,emotion_agreement,fused_stress,fused_stress_score,fusion_score,cognitive_load,deception_risk,risk_score,risk_level,risk_breakdown,temporal_state,modality_weights,quality_warning,fused_emotion,timestamp
fear,fear,MEDIUM,Negative emotional state,0.72,0.282,5,0.473,fear,0.24666666666666667,MEDIUM,0.4,0.0539,0.693,0.0,0.0553,2.3504,0.9447,0.0274,True,MEDIUM,0.5,46.0,MEDIUM,MEDIUM,28.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,"{'visual': 0.532, 'audio': 0.468}",False,fear,2026-07-08 20:35:13
fear,fear,MEDIUM,Negative emotional state,0.56,0.28,6,0.461,fear,0.24666666666666667,MEDIUM,0.4,0.0539,0.693,0.0,0.0553,2.3504,0.9447,0.0274,True,MEDIUM,0.5,46.2,MEDIUM,MEDIUM,32.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.525, 'audio': 0.475}",False,fear,2026-07-08 20:35:13
fear,fear,MEDIUM,Negative emotional state,0.72,0.323,6,0.47,fear,0.28,MEDIUM,0.4333,0.078,0.757,0.0,0.0302,1.6788,0.9698,0.0187,True,MEDIUM,0.5,46.3,MEDIUM,MEDIUM,35.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,"{'visual': 0.526, 'audio': 0.474}",False,fear,2026-07-08 20:35:14
fear,happy,MEDIUM,Negative emotional state,0.72,0.323,6,0.469,fear,0.28,MEDIUM,0.4333,0.078,0.757,0.0,0.0302,1.6788,0.9698,0.0187,True,MEDIUM,0.5,46.3,MEDIUM,MEDIUM,36.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,"{'visual': 0.525, 'audio': 0.475}",False,fear,2026-07-08 20:35:17
fear,happy,MEDIUM,Negative emotional state,0.72,0.379,6,0.475,fear,0.28,MEDIUM,0.4333,0.078,0.757,0.0,0.0302,1.6788,0.9698,0.0187,True,MEDIUM,0.5,46.5,MEDIUM,MEDIUM,37.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.0}",FLUCTUATING,"{'visual': 0.621, 'audio': 0.379}",False,fear,2026-07-08 20:35:18
fear,happy,MEDIUM,Negative emotional state,0.65,0.394,6,0.514,fear,0.28,MEDIUM,0.4333,0.078,0.757,0.0,0.0302,1.6788,0.9698,0.0187,True,MEDIUM,0.5,46.7,MEDIUM,MEDIUM,38.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,"{'visual': 0.639, 'audio': 0.361}",False,fear,2026-07-08 20:35:19
happy,sad,LOW,Stable emotional condition,0.83,0.341,6,0.497,fear,0.28,MEDIUM,0.4333,0.078,0.757,0.0,0.0302,1.6788,0.9698,0.0187,False,LOW,0.199,16.9,LOW,LOW,31.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.4}",FLUCTUATING,"{'visual': 0.697, 'audio': 0.303}",False,happy,2026-07-08 20:35:19
happy,sad,LOW,Stable emotional condition,0.83,0.34,6,0.496,fear,0.28,MEDIUM,0.4333,0.078,0.757,0.0,0.0302,1.6788,0.9698,0.0187,False,LOW,0.199,17.1,LOW,LOW,27.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.6}",FLUCTUATING,"{'visual': 0.696, 'audio': 0.304}",False,happy,2026-07-08 20:35:20
fear,sad,MEDIUM,Negative emotional state,0.62,0.388,6,0.492,fear,0.28,MEDIUM,0.4333,0.078,0.757,0.0,0.0302,1.6788,0.9698,0.0187,True,MEDIUM,0.5,47.2,MEDIUM,MEDIUM,32.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.7}",FLUCTUATING,"{'visual': 0.632, 'audio': 0.368}",False,fear,2026-07-08 20:35:20
fear,sad,MEDIUM,Negative emotional state,0.72,0.383,6,0.479,fear,0.28,MEDIUM,0.4333,0.078,0.757,0.0,0.0302,1.6788,0.9698,0.0187,True,MEDIUM,0.5,47.2,MEDIUM,MEDIUM,35.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.7}",STABLE,"{'visual': 0.626, 'audio': 0.374}",False,fear,2026-07-08 20:35:21
fear,angry,MEDIUM,Negative emotional state,0.72,0.394,6,0.476,fear,0.28,MEDIUM,0.4333,0.078,0.757,0.0,0.0302,1.6788,0.9698,0.0187,True,MEDIUM,0.5,47.1,MEDIUM,MEDIUM,36.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.6}",STABLE,"{'visual': 0.64, 'audio': 0.36}",False,fear,2026-07-08 20:35:22
fear,fearful,MEDIUM,Negative emotional state,0.72,0.396,6,0.482,fear,0.28,MEDIUM,0.4333,0.078,0.757,0.0,0.0302,1.6788,0.9698,0.0187,True,MEDIUM,0.5,47.2,MEDIUM,MEDIUM,37.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 2.7}",STABLE,"{'visual': 0.642, 'audio': 0.358}",False,fear,2026-07-08 20:35:22
happy,fearful,LOW,Stable emotional condition,0.83,0.205,6,0.488,fear,0.26,LOW,0.4033,0.0499,0.679,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.0,4.8,LOW,LOW,25.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.8}",STABLE,"{'visual': 0.624, 'audio': 0.376}",False,happy,2026-07-08 20:35:23
happy,fearful,LOW,Stable emotional condition,0.67,0.201,7,0.478,fear,0.26,LOW,0.4033,0.0499,0.679,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.0,5.1,LOW,LOW,18.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.8}",STABLE,"{'visual': 0.619, 'audio': 0.381}",False,happy,2026-07-08 20:35:24
happy,fearful,LOW,Stable emotional condition,0.83,0.174,7,0.487,fear,0.26,LOW,0.4033,0.0499,0.679,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.0,5.1,LOW,LOW,13.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.8}",STABLE,"{'visual': 0.585, 'audio': 0.415}",False,happy,2026-07-08 20:35:25
happy,fearful,LOW,Stable emotional condition,0.67,0.164,8,0.46,fear,0.26,LOW,0.4033,0.0499,0.679,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.0,5.5,LOW,LOW,10.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 2.9}",STABLE,"{'visual': 0.571, 'audio': 0.429}",False,happy,2026-07-08 20:35:25
neutral,fearful,LOW,Stable emotional condition,0.67,0.193,8,0.484,fear,0.26,LOW,0.4033,0.0499,0.679,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.0,8.6,LOW,LOW,9.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.9}",FLUCTUATING,"{'visual': 0.61, 'audio': 0.39}",False,neutral,2026-07-08 20:35:26
neutral,fearful,LOW,Stable emotional condition,0.67,0.192,8,0.481,fear,0.26,LOW,0.4033,0.0499,0.679,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.0,8.5,LOW,LOW,8.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.9}",FLUCTUATING,"{'visual': 0.608, 'audio': 0.392}",False,neutral,2026-07-08 20:35:26
neutral,fearful,LOW,Stable emotional condition,0.83,0.332,8,0.489,fear,0.26,LOW,0.4033,0.0499,0.679,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.0,8.5,LOW,LOW,7.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,"{'visual': 0.729, 'audio': 0.271}",False,neutral,2026-07-08 20:35:27
neutral,fearful,LOW,Stable emotional condition,0.56,0.332,9,0.489,fear,0.26,LOW,0.4033,0.0499,0.679,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.321,23.8,LOW,LOW,14.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,"{'visual': 0.729, 'audio': 0.271}",False,neutral,2026-07-08 20:35:28
sad,fearful,LOW,Stable emotional condition,0.56,0.145,9,0.482,fear,0.26,LOW,0.4033,0.0499,0.679,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.319,35.8,MEDIUM,LOW,18.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,"{'visual': 0.54, 'audio': 0.46}",False,sad,2026-07-08 20:35:28
sad,disgust,LOW,Stable emotional condition,0.66,0.146,9,0.485,fear,0.26,LOW,0.4033,0.0499,0.679,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.32,35.8,MEDIUM,LOW,21.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,"{'visual': 0.542, 'audio': 0.458}",False,sad,2026-07-08 20:35:29
happy,disgust,LOW,Stable emotional condition,0.83,0.318,9,0.489,fear,0.27,MEDIUM,0.4067,0.0404,0.643,0.0,0.005,0.6715,0.995,0.015,False,LOW,0.174,18.3,LOW,LOW,21.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,"{'visual': 0.724, 'audio': 0.276}",False,happy,2026-07-08 20:35:30
happy,disgust,MEDIUM,Stable emotional condition,0.56,0.313,10,0.481,fear,0.27,MEDIUM,0.4067,0.0404,0.643,0.0,0.005,0.6715,0.995,0.015,False,MEDIUM,0.5,33.6,LOW,LOW,28.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,"{'visual': 0.72, 'audio': 0.28}",False,happy,2026-07-08 20:35:31
sad,disgust,MEDIUM,Stable emotional condition,0.56,0.224,10,0.47,fear,0.27,MEDIUM,0.4067,0.0404,0.643,0.0,0.005,0.6715,0.995,0.015,False,MEDIUM,0.5,48.6,MEDIUM,LOW,33.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,"{'visual': 0.648, 'audio': 0.352}",False,sad,2026-07-08 20:35:31
sad,disgust,MEDIUM,Stable emotional condition,0.56,0.229,10,0.481,fear,0.27,MEDIUM,0.4067,0.0404,0.643,0.0,0.005,0.6715,0.995,0.015,False,MEDIUM,0.5,48.6,MEDIUM,LOW,35.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.7}",FLUCTUATING,"{'visual': 0.653, 'audio': 0.347}",False,sad,2026-07-08 20:35:32
fear,disgust,MEDIUM,Negative emotional state,0.56,0.32,10,0.469,fear,0.27,MEDIUM,0.4067,0.0404,0.643,0.0,0.005,0.6715,0.995,0.015,True,MEDIUM,0.5,48.5,MEDIUM,MEDIUM,37.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.7}",FLUCTUATING,"{'visual': 0.606, 'audio': 0.394}",False,fear,2026-07-08 20:35:33
fear,disgust,MEDIUM,Negative emotional state,0.56,0.321,10,0.472,fear,0.27,MEDIUM,0.4067,0.0404,0.643,0.0,0.005,0.6715,0.995,0.015,True,MEDIUM,0.5,48.5,MEDIUM,MEDIUM,38.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.6}",FLUCTUATING,"{'visual': 0.608, 'audio': 0.392}",False,fear,2026-07-08 20:35:33
angry,disgust,MEDIUM,Negative emotional state,0.56,0.127,10,0.477,fear,0.27,MEDIUM,0.4067,0.0404,0.643,0.0,0.005,0.6715,0.995,0.015,False,MEDIUM,0.5,48.4,MEDIUM,MEDIUM,39.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.6}",UNSTABLE,"{'visual': 0.511, 'audio': 0.489}",False,angry,2026-07-08 20:35:34
angry,disgust,MEDIUM,Negative emotional state,0.72,0.125,10,0.471,fear,0.27,MEDIUM,0.4067,0.0404,0.643,0.0,0.005,0.6715,0.995,0.015,False,MEDIUM,0.5,48.3,MEDIUM,MEDIUM,39.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.4}",FLUCTUATING,"{'visual': 0.508, 'audio': 0.492}",False,angry,2026-07-08 20:35:34
fear,surprised,MEDIUM,Negative emotional state,0.56,0.352,10,0.472,fear,0.27,MEDIUM,0.4067,0.0404,0.643,0.0,0.005,0.6715,0.995,0.015,True,MEDIUM,0.5,48.2,MEDIUM,MEDIUM,39.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.4}",FLUCTUATING,"{'visual': 0.656, 'audio': 0.344}",False,fear,2026-07-08 20:35:35
fear,calm,MEDIUM,Negative emotional state,0.66,0.354,10,0.479,fear,0.27,MEDIUM,0.4067,0.0404,0.643,0.0,0.005,0.6715,0.995,0.015,True,MEDIUM,0.5,48.1,MEDIUM,MEDIUM,39.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.3}",FLUCTUATING,"{'visual': 0.659, 'audio': 0.341}",False,fear,2026-07-08 20:35:36
neutral,calm,MEDIUM,Stable emotional condition,0.72,0.333,10,0.481,fear,0.31666666666666665,MEDIUM,0.43,0.0634,0.721,0.0,0.0,0.3358,1.0,0.0,False,MEDIUM,0.5,36.0,MEDIUM,LOW,40.0,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.1}",UNSTABLE,"{'visual': 0.676, 'audio': 0.324}",False,neutral,2026-07-08 20:35:37
neutral,happy,MEDIUM,Stable emotional condition,0.56,0.323,11,0.466,fear,0.31666666666666665,MEDIUM,0.43,0.0634,0.721,0.0,0.0,0.3358,1.0,0.0,False,MEDIUM,0.5,36.2,MEDIUM,LOW,40.1,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.1}",FLUCTUATING,"{'visual': 0.669, 'audio': 0.331}",False,neutral,2026-07-08 20:35:37
neutral,happy,MEDIUM,Stable emotional condition,0.56,0.202,11,0.473,fear,0.31666666666666665,MEDIUM,0.43,0.0634,0.721,0.0,0.0,0.3358,1.0,0.0,False,MEDIUM,0.5,36.1,MEDIUM,LOW,40.1,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.0}",FLUCTUATING,"{'visual': 0.558, 'audio': 0.442}",False,neutral,2026-07-08 20:35:38
neutral,happy,LOW,Stable emotional condition,0.67,0.2,11,0.469,fear,0.31666666666666665,MEDIUM,0.43,0.0634,0.721,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.199,21.0,LOW,LOW,32.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,"{'visual': 0.556, 'audio': 0.444}",False,neutral,2026-07-08 20:35:39
happy,happy,LOW,Stable emotional condition,0.84,0.189,11,0.474,fear,0.31666666666666665,MEDIUM,0.43,0.0634,0.721,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.198,17.9,LOW,LOW,28.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.542, 'audio': 0.458}",False,happy,2026-07-08 20:35:39
happy,calm,LOW,Stable emotional condition,0.88,0.189,11,0.473,fear,0.31666666666666665,MEDIUM,0.43,0.0634,0.721,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.198,17.6,LOW,LOW,25.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.5}",FLUCTUATING,"{'visual': 0.541, 'audio': 0.459}",False,happy,2026-07-08 20:35:40
neutral,happy,LOW,Stable emotional condition,0.94,0.311,11,0.468,fear,0.31666666666666665,MEDIUM,0.43,0.0634,0.721,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.199,20.5,LOW,LOW,24.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,"{'visual': 0.661, 'audio': 0.339}",False,neutral,2026-07-08 20:35:40
neutral,sad,LOW,Stable emotional condition,0.93,0.307,11,0.462,fear,0.31666666666666665,MEDIUM,0.43,0.0634,0.721,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.201,20.4,LOW,LOW,23.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,"{'visual': 0.658, 'audio': 0.342}",False,neutral,2026-07-08 20:35:41
neutral,sad,LOW,Stable emotional condition,0.93,0.29,11,0.455,fear,0.31666666666666665,MEDIUM,0.43,0.0634,0.721,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.203,20.4,LOW,LOW,22.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.2}",FLUCTUATING,"{'visual': 0.645, 'audio': 0.355}",False,neutral,2026-07-08 20:35:41
neutral,sad,LOW,Stable emotional condition,1.0,0.302,11,0.474,fear,0.31666666666666665,MEDIUM,0.43,0.0634,0.721,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.198,20.4,LOW,LOW,22.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.2}",STABLE,"{'visual': 0.654, 'audio': 0.346}",False,neutral,2026-07-08 20:35:42
neutral,angry,LOW,Stable emotional condition,1.0,0.319,11,0.465,fear,0.25,MEDIUM,0.3933,0.0566,0.701,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.186,20.3,LOW,LOW,21.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.2}",STABLE,"{'visual': 0.722, 'audio': 0.278}",False,neutral,2026-07-08 20:35:43
neutral,angry,LOW,Stable emotional condition,0.82,0.316,12,0.46,fear,0.25,MEDIUM,0.3933,0.0566,0.701,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.187,20.8,LOW,LOW,21.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.3}",STABLE,"{'visual': 0.72, 'audio': 0.28}",False,neutral,2026-07-08 20:35:44
happy,fearful,LOW,Stable emotional condition,1.0,0.305,12,0.468,fear,0.25,MEDIUM,0.3933,0.0566,0.701,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.185,17.8,LOW,LOW,21.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.3}",STABLE,"{'visual': 0.713, 'audio': 0.287}",False,happy,2026-07-08 20:35:45
happy,fearful,LOW,Stable emotional condition,1.0,0.305,12,0.469,fear,0.25,MEDIUM,0.3933,0.0566,0.701,0.0,0.0,0.3358,1.0,0.0,False,LOW,0.185,17.8,LOW,LOW,21.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.3}",STABLE,"{'visual': 0.713, 'audio': 0.287}",False,happy,2026-07-08 20:35:45
angry,fearful,MEDIUM,Negative emotional state,0.88,0.292,12,0.474,fear,0.25,MEDIUM,0.3933,0.0566,0.701,0.0,0.0,0.3358,1.0,0.0,False,MEDIUM,0.5,47.9,MEDIUM,MEDIUM,28.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.4}",FLUCTUATING,"{'visual': 0.704, 'audio': 0.296}",False,angry,2026-07-08 20:35:46
angry,fearful,MEDIUM,Negative emotional state,0.76,0.287,12,0.466,fear,0.25,MEDIUM,0.3933,0.0566,0.701,0.0,0.0,0.3358,1.0,0.0,False,MEDIUM,0.5,48.0,MEDIUM,MEDIUM,33.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.5}",FLUCTUATING,"{'visual': 0.701, 'audio': 0.299}",False,angry,2026-07-08 20:35:46
fear,fearful,MEDIUM,Negative emotional state,0.73,0.413,12,0.464,fear,0.25,MEDIUM,0.3933,0.0566,0.701,0.0,0.0,0.3358,1.0,0.0,True,MEDIUM,0.5,48.1,MEDIUM,MEDIUM,36.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.72, 'audio': 0.28}",False,fear,2026-07-08 20:35:47
fear,fearful,MEDIUM,Negative emotional state,0.72,0.424,12,0.487,fear,0.25,MEDIUM,0.3933,0.0566,0.701,0.0,0.0,0.3358,1.0,0.0,True,MEDIUM,0.5,48.2,MEDIUM,MEDIUM,37.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.729, 'audio': 0.271}",False,fear,2026-07-08 20:35:47
fear,fearful,MEDIUM,Negative emotional state,0.72,0.406,12,0.479,fear,0.25,MEDIUM,0.3933,0.0566,0.701,0.0,0.0,0.3358,1.0,0.0,True,MEDIUM,0.5,48.2,MEDIUM,MEDIUM,38.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.713, 'audio': 0.287}",False,fear,2026-07-08 20:35:48
fear,fearful,MEDIUM,Negative emotional state,0.72,0.407,12,0.483,fear,0.25,MEDIUM,0.3933,0.0566,0.701,0.0,0.0,0.3358,1.0,0.0,True,MEDIUM,0.5,48.2,MEDIUM,MEDIUM,38.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.715, 'audio': 0.285}",False,fear,2026-07-08 20:35:49
neutral,fearful,LOW,Stable emotional condition,0.84,0.335,12,0.479,fear,0.28,MEDIUM,0.4467,0.0483,0.673,0.0,0.0402,2.3504,0.9598,0.02,False,LOW,0.193,21.2,LOW,LOW,32.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,"{'visual': 0.718, 'audio': 0.282}",False,neutral,2026-07-08 20:35:50
neutral,fearful,LOW,Stable emotional condition,0.84,0.33,12,0.471,fear,0.28,MEDIUM,0.4467,0.0483,0.673,0.0,0.0402,2.3504,0.9598,0.02,False,LOW,0.195,21.1,LOW,LOW,28.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.714, 'audio': 0.286}",False,neutral,2026-07-08 20:35:51
fear,fearful,LOW,Negative emotional state,0.84,0.427,12,0.479,fear,0.28,MEDIUM,0.4467,0.0483,0.673,0.0,0.0402,2.3504,0.9598,0.02,True,LOW,0.193,33.1,LOW,LOW,25.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.711, 'audio': 0.289}",False,fear,2026-07-08 20:35:51
fear,fearful,LOW,Negative emotional state,0.85,0.423,12,0.471,fear,0.28,MEDIUM,0.4467,0.0483,0.673,0.0,0.0402,2.3504,0.9598,0.02,True,LOW,0.195,33.1,LOW,LOW,24.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.708, 'audio': 0.292}",False,fear,2026-07-08 20:35:52
sad,fearful,MEDIUM,Stable emotional condition,0.57,0.151,13,0.47,fear,0.28,MEDIUM,0.4467,0.0483,0.673,0.0,0.0402,2.3504,0.9598,0.02,False,MEDIUM,0.5,48.4,MEDIUM,LOW,30.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.534, 'audio': 0.466}",False,sad,2026-07-08 20:35:52
sad,disgust,MEDIUM,Stable emotional condition,0.73,0.154,13,0.478,fear,0.28,MEDIUM,0.4467,0.0483,0.673,0.0,0.0402,2.3504,0.9598,0.02,False,MEDIUM,0.5,48.4,MEDIUM,LOW,34.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,"{'visual': 0.538, 'audio': 0.462}",False,sad,2026-07-08 20:35:53
