emotion,temporal_emotion,stress_level,cognitive_state,cognitive_confidence,fusion_confidence,blink_count,video_quality,audio_emotion,audio_confidence,audio_stress,audio_stress_confidence,speech_intensity,audio_quality,response_latency,pause_ratio,speech_rate,voiced_ratio,mean_pause,emotion_agreement,fused_stress,fused_stress_score,fusion_score,cognitive_load,deception_risk,risk_score,risk_level,risk_breakdown,temporal_state,modality_weights,quality_warning,fused_emotion,timestamp
neutral,neutral,LOW,Stable emotional condition,0.67,0.341,4,0.542,fear,0.23666666666666666,MEDIUM,0.4233,0.0601,0.712,0.0,0.0302,1.0073,0.9698,0.0449,False,LOW,0.179,19.4,LOW,LOW,25.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.2, 'head_movement': 2.4}",STABLE,"{'visual': 0.743, 'audio': 0.257}",False,neutral,2026-07-08 19:12:31
neutral,neutral,LOW,Stable emotional condition,0.67,0.341,4,0.542,fear,0.23666666666666666,MEDIUM,0.4233,0.0601,0.712,0.0,0.0302,1.0073,0.9698,0.0449,False,LOW,0.179,19.4,LOW,LOW,23.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.2, 'head_movement': 2.4}",STABLE,"{'visual': 0.743, 'audio': 0.257}",False,neutral,2026-07-08 19:12:31
neutral,neutral,LOW,Stable emotional condition,0.67,0.283,4,0.539,fear,0.27,MEDIUM,0.49,0.0471,0.669,0.0,0.0704,1.6788,0.9296,0.0524,False,LOW,0.189,19.4,LOW,LOW,22.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.2, 'head_movement': 2.4}",STABLE,"{'visual': 0.691, 'audio': 0.309}",False,neutral,2026-07-08 19:12:32
neutral,happy,LOW,Stable emotional condition,0.75,0.286,4,0.544,fear,0.27,MEDIUM,0.49,0.0471,0.669,0.0,0.0704,1.6788,0.9296,0.0524,False,LOW,0.188,19.4,LOW,LOW,21.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.2, 'head_movement': 2.3}",STABLE,"{'visual': 0.693, 'audio': 0.307}",False,neutral,2026-07-08 19:12:34
angry,happy,LOW,Negative emotional state,1.0,0.126,4,0.322,fear,0.27,MEDIUM,0.49,0.0471,0.669,0.0,0.0704,1.6788,0.9296,0.0524,False,LOW,0.252,28.8,LOW,LOW,20.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,"{'visual': 0.49, 'audio': 0.51}",False,fear,2026-07-08 19:12:35
angry,happy,LOW,Negative emotional state,1.0,0.126,4,0.328,fear,0.27,MEDIUM,0.49,0.0471,0.669,0.0,0.0704,1.6788,0.9296,0.0524,False,LOW,0.25,28.8,LOW,LOW,19.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,"{'visual': 0.495, 'audio': 0.505}",False,fear,2026-07-08 19:12:35
angry,happy,LOW,Negative emotional state,1.0,0.141,4,0.326,fear,0.27,MEDIUM,0.49,0.0471,0.669,0.0,0.0704,1.6788,0.9296,0.0524,False,LOW,0.251,28.8,LOW,LOW,19.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,"{'visual': 0.528, 'audio': 0.472}",False,angry,2026-07-08 19:12:36
angry,sad,LOW,Negative emotional state,1.0,0.14,4,0.322,fear,0.27,MEDIUM,0.49,0.0471,0.669,0.0,0.0704,1.6788,0.9296,0.0524,False,LOW,0.252,28.8,LOW,LOW,19.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,"{'visual': 0.525, 'audio': 0.475}",False,angry,2026-07-08 19:12:36
angry,sad,LOW,Negative emotional state,1.0,0.147,4,0.319,fear,0.27,MEDIUM,0.49,0.0471,0.669,0.0,0.0704,1.6788,0.9296,0.0524,False,LOW,0.253,28.8,LOW,LOW,19.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,"{'visual': 0.538, 'audio': 0.462}",False,angry,2026-07-08 19:12:37
angry,sad,LOW,Negative emotional state,1.0,0.147,4,0.319,fear,0.27,MEDIUM,0.49,0.0471,0.669,0.0,0.0704,1.6788,0.9296,0.0524,False,LOW,0.253,28.8,LOW,LOW,19.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,"{'visual': 0.538, 'audio': 0.462}",False,angry,2026-07-08 19:12:37
angry,sad,LOW,Negative emotional state,1.0,0.159,4,0.32,fear,0.27,MEDIUM,0.49,0.0471,0.669,0.0,0.0704,1.6788,0.9296,0.0524,False,LOW,0.253,28.8,LOW,LOW,19.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,"{'visual': 0.557, 'audio': 0.443}",False,angry,2026-07-08 19:12:38
angry,sad,LOW,Negative emotional state,1.0,0.16,4,0.321,fear,0.27,MEDIUM,0.49,0.0471,0.669,0.0,0.0704,1.6788,0.9296,0.0524,False,LOW,0.253,28.8,LOW,LOW,18.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,"{'visual': 0.558, 'audio': 0.442}",False,angry,2026-07-08 19:12:38
fear,sad,LOW,Negative emotional state,1.0,0.168,4,0.296,angry,0.24666666666666667,MEDIUM,0.46,0.0528,0.689,0.0,0.1457,0.6715,0.8543,0.1646,False,LOW,0.259,28.8,LOW,LOW,19.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,"{'visual': 0.585, 'audio': 0.415}",False,fear,2026-07-08 19:12:40
fear,sad,MEDIUM,Negative emotional state,1.0,0.119,4,0.067,angry,0.24666666666666667,MEDIUM,0.46,0.0528,0.689,0.0,0.1457,0.6715,0.8543,0.1646,False,MEDIUM,0.413,28.8,LOW,LOW,19.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.0}",STABLE,"{'visual': 0.242, 'audio': 0.758}",False,angry,2026-07-08 19:12:40
sad,sad,MEDIUM,Stable emotional condition,0.72,0.176,4,0.523,angry,0.24666666666666667,MEDIUM,0.46,0.0528,0.689,0.0,0.1457,0.6715,0.8543,0.1646,False,MEDIUM,0.5,46.5,MEDIUM,LOW,27.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.2, 'head_movement': 2.5}",FLUCTUATING,"{'visual': 0.596, 'audio': 0.404}",False,sad,2026-07-08 19:12:41
sad,sad,MEDIUM,Stable emotional condition,0.72,0.181,4,0.538,angry,0.24666666666666667,MEDIUM,0.46,0.0528,0.689,0.0,0.1457,0.6715,0.8543,0.1646,False,MEDIUM,0.5,46.6,MEDIUM,LOW,32.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.2, 'head_movement': 2.6}",FLUCTUATING,"{'visual': 0.603, 'audio': 0.397}",False,sad,2026-07-08 19:12:41
angry,sad,MEDIUM,Negative emotional state,0.56,0.38,5,0.533,angry,0.24666666666666667,MEDIUM,0.46,0.0528,0.689,0.0,0.1457,0.6715,0.8543,0.1646,True,MEDIUM,0.5,47.0,MEDIUM,MEDIUM,35.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.2, 'head_movement': 2.7}",FLUCTUATING,"{'visual': 0.696, 'audio': 0.304}",False,angry,2026-07-08 19:12:42
angry,sad,MEDIUM,Negative emotional state,0.56,0.383,5,0.542,angry,0.24666666666666667,MEDIUM,0.46,0.0528,0.689,0.0,0.1457,0.6715,0.8543,0.1646,True,MEDIUM,0.5,47.0,MEDIUM,MEDIUM,37.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.2, 'head_movement': 2.6}",FLUCTUATING,"{'visual': 0.7, 'audio': 0.3}",False,angry,2026-07-08 19:12:42
sad,fearful,MEDIUM,Stable emotional condition,0.56,0.247,5,0.543,angry,0.24666666666666667,MEDIUM,0.46,0.0528,0.689,0.0,0.1457,0.6715,0.8543,0.1646,False,MEDIUM,0.5,47.0,MEDIUM,LOW,38.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.2, 'head_movement': 2.6}",FLUCTUATING,"{'visual': 0.675, 'audio': 0.325}",False,sad,2026-07-08 19:12:43
sad,calm,MEDIUM,Stable emotional condition,0.56,0.246,5,0.54,angry,0.24666666666666667,MEDIUM,0.46,0.0528,0.689,0.0,0.1457,0.6715,0.8543,0.1646,False,MEDIUM,0.5,47.0,MEDIUM,LOW,39.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.2, 'head_movement': 2.6}",FLUCTUATING,"{'visual': 0.674, 'audio': 0.326}",False,sad,2026-07-08 19:12:43
neutral,calm,LOW,Stable emotional condition,0.72,0.35,5,0.532,angry,0.24666666666666667,MEDIUM,0.46,0.0528,0.689,0.0,0.1457,0.6715,0.8543,0.1646,False,LOW,0.187,19.9,LOW,LOW,32.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.2, 'head_movement': 2.6}",FLUCTUATING,"{'visual': 0.746, 'audio': 0.254}",False,neutral,2026-07-08 19:12:44
neutral,calm,LOW,Stable emotional condition,0.67,0.344,5,0.523,angry,0.24666666666666667,MEDIUM,0.46,0.0528,0.689,0.0,0.1457,0.6715,0.8543,0.1646,False,LOW,0.189,19.8,LOW,LOW,28.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.2, 'head_movement': 2.5}",FLUCTUATING,"{'visual': 0.743, 'audio': 0.257}",False,neutral,2026-07-08 19:12:44
neutral,calm,LOW,Stable emotional condition,0.83,0.375,5,0.536,fear,0.25,MEDIUM,0.4133,0.0654,0.726,0.0,0.1206,0.6715,0.8794,0.3592,False,LOW,0.179,19.7,LOW,LOW,26.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.2, 'head_movement': 2.3}",FLUCTUATING,"{'visual': 0.747, 'audio': 0.253}",False,neutral,2026-07-08 19:12:46
neutral,calm,LOW,Stable emotional condition,0.67,0.377,5,0.538,fear,0.25,MEDIUM,0.4133,0.0654,0.726,0.0,0.1206,0.6715,0.8794,0.3592,False,LOW,0.179,19.6,LOW,LOW,24.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.2, 'head_movement': 2.3}",FLUCTUATING,"{'visual': 0.748, 'audio': 0.252}",False,neutral,2026-07-08 19:12:46
sad,calm,MEDIUM,Stable emotional condition,0.56,0.263,6,0.536,fear,0.25,MEDIUM,0.4133,0.0654,0.726,0.0,0.1206,0.6715,0.8794,0.3592,False,MEDIUM,0.5,46.9,MEDIUM,LOW,30.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.2, 'head_movement': 2.2}",FLUCTUATING,"{'visual': 0.674, 'audio': 0.326}",False,sad,2026-07-08 19:12:47
sad,calm,MEDIUM,Stable emotional condition,0.72,0.265,6,0.54,fear,0.25,MEDIUM,0.4133,0.0654,0.726,0.0,0.1206,0.6715,0.8794,0.3592,False,MEDIUM,0.5,46.6,MEDIUM,LOW,34.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.1}",FLUCTUATING,"{'visual': 0.676, 'audio': 0.324}",False,sad,2026-07-08 19:12:47
neutral,happy,LOW,Stable emotional condition,0.83,0.316,6,0.538,fear,0.25,MEDIUM,0.4133,0.0654,0.726,0.0,0.1206,0.6715,0.8794,0.3592,False,LOW,0.179,19.5,LOW,LOW,29.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.0}",FLUCTUATING,"{'visual': 0.713, 'audio': 0.287}",False,neutral,2026-07-08 19:12:48
neutral,happy,LOW,Stable emotional condition,0.83,0.316,6,0.537,fear,0.25,MEDIUM,0.4133,0.0654,0.726,0.0,0.1206,0.6715,0.8794,0.3592,False,LOW,0.179,19.6,LOW,LOW,26.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.1}",STABLE,"{'visual': 0.713, 'audio': 0.287}",False,neutral,2026-07-08 19:12:48
neutral,happy,LOW,Stable emotional condition,0.83,0.304,6,0.536,fear,0.25,MEDIUM,0.4133,0.0654,0.726,0.0,0.1206,0.6715,0.8794,0.3592,False,LOW,0.179,19.6,LOW,LOW,25.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.1}",STABLE,"{'visual': 0.705, 'audio': 0.295}",False,neutral,2026-07-08 19:12:49
neutral,happy,LOW,Stable emotional condition,0.83,0.307,6,0.542,fear,0.25,MEDIUM,0.4133,0.0654,0.726,0.0,0.1206,0.6715,0.8794,0.3592,False,LOW,0.178,19.6,LOW,LOW,23.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.1}",STABLE,"{'visual': 0.708, 'audio': 0.292}",False,neutral,2026-07-08 19:12:49
neutral,happy,LOW,Stable emotional condition,0.83,0.185,6,0.54,fear,0.25,MEDIUM,0.4133,0.0654,0.726,0.0,0.1206,0.6715,0.8794,0.3592,False,LOW,0.179,19.6,LOW,LOW,23.3,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.1}",STABLE,"{'visual': 0.593, 'audio': 0.407}",False,neutral,2026-07-08 19:12:50
neutral,happy,LOW,Stable emotional condition,0.83,0.187,6,0.544,fear,0.25,MEDIUM,0.4133,0.0654,0.726,0.0,0.1206,0.6715,0.8794,0.3592,False,LOW,0.178,19.6,LOW,LOW,22.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.1}",STABLE,"{'visual': 0.595, 'audio': 0.405}",False,neutral,2026-07-08 19:12:50
sad,happy,MEDIUM,Stable emotional condition,0.72,0.192,6,0.539,fear,0.31333333333333335,MEDIUM,0.4633,0.0451,0.662,0.0,0.0452,1.6788,0.9548,0.0337,False,MEDIUM,0.5,46.6,MEDIUM,LOW,29.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.1}",STABLE,"{'visual': 0.57, 'audio': 0.43}",False,sad,2026-07-08 19:12:51
sad,sad,MEDIUM,Stable emotional condition,0.66,0.192,6,0.538,fear,0.31333333333333335,MEDIUM,0.4633,0.0451,0.662,0.0,0.0452,1.6788,0.9548,0.0337,False,MEDIUM,0.5,46.6,MEDIUM,LOW,33.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.1}",STABLE,"{'visual': 0.569, 'audio': 0.431}",False,sad,2026-07-08 19:12:52
neutral,sad,LOW,Stable emotional condition,0.83,0.244,6,0.536,fear,0.31333333333333335,MEDIUM,0.4633,0.0451,0.662,0.0,0.0452,1.6788,0.9548,0.0337,False,LOW,0.182,19.6,LOW,LOW,29.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.1}",STABLE,"{'visual': 0.627, 'audio': 0.373}",False,neutral,2026-07-08 19:12:53
neutral,sad,LOW,Stable emotional condition,0.83,0.245,6,0.539,fear,0.31333333333333335,MEDIUM,0.4633,0.0451,0.662,0.0,0.0452,1.6788,0.9548,0.0337,False,LOW,0.181,19.6,LOW,LOW,26.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,"{'visual': 0.628, 'audio': 0.372}",False,neutral,2026-07-08 19:12:53
neutral,sad,LOW,Stable emotional condition,0.83,0.266,6,0.543,fear,0.31333333333333335,MEDIUM,0.4633,0.0451,0.662,0.0,0.0452,1.6788,0.9548,0.0337,False,LOW,0.18,19.7,LOW,LOW,24.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,"{'visual': 0.647, 'audio': 0.353}",False,neutral,2026-07-08 19:12:54
neutral,angry,LOW,Stable emotional condition,0.72,0.261,6,0.532,fear,0.31333333333333335,MEDIUM,0.4633,0.0451,0.662,0.0,0.0452,1.6788,0.9548,0.0337,False,LOW,0.183,19.7,LOW,LOW,23.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,"{'visual': 0.642, 'audio': 0.358}",False,neutral,2026-07-08 19:12:54
sad,fearful,LOW,Stable emotional condition,0.76,0.24,6,0.535,fear,0.31333333333333335,MEDIUM,0.4633,0.0451,0.662,0.0,0.0452,1.6788,0.9548,0.0337,False,LOW,0.182,31.7,LOW,LOW,23.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,"{'visual': 0.623, 'audio': 0.377}",False,sad,2026-07-08 19:12:54
sad,fearful,MEDIUM,Stable emotional condition,0.72,0.241,6,0.538,fear,0.31333333333333335,MEDIUM,0.4633,0.0451,0.662,0.0,0.0452,1.6788,0.9548,0.0337,False,MEDIUM,0.5,46.8,MEDIUM,LOW,30.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.3}",STABLE,"{'visual': 0.624, 'audio': 0.376}",False,sad,2026-07-08 19:12:55
neutral,fearful,LOW,Stable emotional condition,0.67,0.31,6,0.54,fear,0.31333333333333335,MEDIUM,0.4633,0.0451,0.662,0.0,0.0452,1.6788,0.9548,0.0337,False,LOW,0.181,19.9,LOW,LOW,27.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 2.4}",STABLE,"{'visual': 0.681, 'audio': 0.319}",False,neutral,2026-07-08 19:12:55
neutral,disgust,LOW,Stable emotional condition,0.83,0.295,6,0.514,fear,0.31333333333333335,MEDIUM,0.4633,0.0451,0.662,0.0,0.0452,1.6788,0.9548,0.0337,False,LOW,0.187,19.8,LOW,LOW,25.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.3}",STABLE,"{'visual': 0.67, 'audio': 0.33}",False,neutral,2026-07-08 19:12:56
happy,disgust,LOW,Stable emotional condition,0.83,0.328,6,0.527,fear,0.32666666666666666,MEDIUM,0.3833,0.0487,0.675,0.0,0.0302,1.6788,0.9698,0.0224,False,LOW,0.165,16.8,LOW,LOW,24.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.3}",FLUCTUATING,"{'visual': 0.68, 'audio': 0.32}",False,happy,2026-07-08 19:12:57
happy,fearful,LOW,Stable emotional condition,0.83,0.329,6,0.528,fear,0.32666666666666666,MEDIUM,0.3833,0.0487,0.675,0.0,0.0302,1.6788,0.9698,0.0224,False,LOW,0.164,16.8,LOW,LOW,23.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.3}",FLUCTUATING,"{'visual': 0.681, 'audio': 0.319}",False,happy,2026-07-08 19:12:57
sad,disgust,LOW,Stable emotional condition,0.67,0.215,6,0.54,fear,0.32666666666666666,MEDIUM,0.3833,0.0487,0.675,0.0,0.0302,1.6788,0.9698,0.0224,False,LOW,0.162,31.7,LOW,LOW,23.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.2}",FLUCTUATING,"{'visual': 0.583, 'audio': 0.417}",False,sad,2026-07-08 19:12:58
sad,surprised,LOW,Stable emotional condition,0.83,0.194,6,0.485,fear,0.32666666666666666,MEDIUM,0.3833,0.0487,0.675,0.0,0.0302,1.6788,0.9698,0.0224,False,LOW,0.174,31.7,LOW,LOW,23.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.2}",FLUCTUATING,"{'visual': 0.556, 'audio': 0.444}",False,sad,2026-07-08 19:12:58
fear,surprised,LOW,Negative emotional state,0.83,0.469,6,0.539,fear,0.32666666666666666,MEDIUM,0.3833,0.0487,0.675,0.0,0.0302,1.6788,0.9698,0.0224,True,LOW,0.162,31.9,LOW,LOW,23.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.4}",FLUCTUATING,"{'visual': 0.701, 'audio': 0.299}",False,fear,2026-07-08 19:12:59
fear,surprised,MEDIUM,Negative emotional state,0.56,0.468,7,0.536,fear,0.32666666666666666,MEDIUM,0.3833,0.0487,0.675,0.0,0.0302,1.6788,0.9698,0.0224,True,MEDIUM,0.5,47.3,MEDIUM,MEDIUM,29.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.5}",FLUCTUATING,"{'visual': 0.7, 'audio': 0.3}",False,fear,2026-07-08 19:12:59
fear,surprised,MEDIUM,Negative emotional state,0.56,0.427,7,0.542,fear,0.32666666666666666,MEDIUM,0.3833,0.0487,0.675,0.0,0.0302,1.6788,0.9698,0.0224,True,MEDIUM,0.5,47.3,MEDIUM,MEDIUM,34.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.5}",FLUCTUATING,"{'visual': 0.663, 'audio': 0.337}",False,fear,2026-07-08 19:13:00
fear,surprised,MEDIUM,Negative emotional state,0.56,0.428,7,0.544,fear,0.32666666666666666,MEDIUM,0.3833,0.0487,0.675,0.0,0.0302,1.6788,0.9698,0.0224,True,MEDIUM,0.5,47.3,MEDIUM,MEDIUM,36.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.5}",FLUCTUATING,"{'visual': 0.664, 'audio': 0.336}",False,fear,2026-07-08 19:13:00
surprise,surprised,LOW,Stable emotional condition,0.67,0.217,7,0.535,fear,0.32666666666666666,MEDIUM,0.3833,0.0487,0.675,0.0,0.0302,1.6788,0.9698,0.0224,False,LOW,0.163,17.4,LOW,LOW,30.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.5}",UNSTABLE,"{'visual': 0.585, 'audio': 0.415}",False,surprise,2026-07-08 19:13:01
surprise,surprised,LOW,Stable emotional condition,0.67,0.218,7,0.538,fear,0.32666666666666666,MEDIUM,0.3833,0.0487,0.675,0.0,0.0302,1.6788,0.9698,0.0224,False,LOW,0.162,17.4,LOW,LOW,27.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.6}",FLUCTUATING,"{'visual': 0.586, 'audio': 0.414}",False,surprise,2026-07-08 19:13:01
fear,surprised,MEDIUM,Negative emotional state,0.56,0.411,7,0.537,fear,0.32,MEDIUM,0.4267,0.0515,0.685,0.0,0.0302,1.3431,0.9698,0.0299,True,MEDIUM,0.5,47.4,MEDIUM,MEDIUM,32.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.6}",FLUCTUATING,"{'visual': 0.648, 'audio': 0.352}",False,fear,2026-07-08 19:13:02
fear,surprised,MEDIUM,Negative emotional state,0.56,0.414,7,0.545,fear,0.32,MEDIUM,0.4267,0.0515,0.685,0.0,0.0302,1.3431,0.9698,0.0299,True,MEDIUM,0.5,47.4,MEDIUM,MEDIUM,35.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.6}",FLUCTUATING,"{'visual': 0.651, 'audio': 0.349}",False,fear,2026-07-08 19:13:03
fear,surprised,MEDIUM,Negative emotional state,0.56,0.485,7,0.55,fear,0.32,MEDIUM,0.4267,0.0515,0.685,0.0,0.0302,1.3431,0.9698,0.0299,True,MEDIUM,0.5,47.4,MEDIUM,MEDIUM,37.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.6}",FLUCTUATING,"{'visual': 0.715, 'audio': 0.285}",False,fear,2026-07-08 19:13:03
fear,surprised,MEDIUM,Negative emotional state,0.63,0.48,7,0.541,fear,0.32,MEDIUM,0.4267,0.0515,0.685,0.0,0.0302,1.3431,0.9698,0.0299,True,MEDIUM,0.5,47.4,MEDIUM,MEDIUM,38.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.6}",STABLE,"{'visual': 0.712, 'audio': 0.288}",False,fear,2026-07-08 19:13:04
neutral,surprised,LOW,Stable emotional condition,0.74,0.373,7,0.544,fear,0.32,MEDIUM,0.4267,0.0515,0.685,0.0,0.0302,1.3431,0.9698,0.0299,False,LOW,0.175,20.4,LOW,LOW,32.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.5}",FLUCTUATING,"{'visual': 0.709, 'audio': 0.291}",False,neutral,2026-07-08 19:13:04
